dimension,n,avgDeg,alpha,ple,threads,seed,plot,TimeWeights,TimePositions,TimeBinary,TimeEdges,TimeTotal,GenNumEdge,GenAvgDeg
1,32768,2048,inf,2.5,1,622,1,3.7598,1.3682,778.164,1051.43,1835.22,33557495,2048.19
1,32768,4096,inf,2.5,1,623,1,3.9234,1.7145,2403.8,1577.47,3987.41,67105377,4095.79
1,32768,10,inf,2.5,1,624,2,3.8266,1.4135,1.87,8.1995,15.8335,164361,10.0318
1,32768,10,5,2.5,1,625,2,3.9243,1.3644,8.7495,98.0198,112.555,162970,9.9469
1,32768,10,4.5,2.5,1,626,2,4.0515,1.3311,7.9875,95.0067,108.863,163598,9.98523
1,32768,10,4,2.5,1,627,2,3.6907,1.2967,9.2226,88.5918,103.286,163720,9.99268
1,32768,10,3.5,2.5,1,628,2,3.7524,1.2977,8.0506,89.8853,103.466,162579,9.92303
1,32768,10,3,2.5,1,629,2,4.0353,1.298,10.8076,89.1345,105.763,163963,10.0075
1,32768,10,2.5,2.5,1,630,2,3.8539,1.2994,8.1939,92.6738,106.521,163571,9.98358
1,32768,10,2,2.5,1,631,2,3.6637,1.3347,9.2448,50.9087,65.639,164167,10.02
1,32768,10,inf,2.5,1,632,3,7.3382,1.3918,1.7772,8.1353,19.2541,163788,9.99683
2,32768,10,inf,2.5,1,633,3,4.4958,1.8598,2.3903,20.3158,29.5708,164293,10.0276
3,32768,10,inf,2.5,1,634,3,5.7743,3.52,50.0902,314.242,374.146,164172,10.0203
4,32768,10,inf,2.5,1,635,3,4.2712,5.935,147.699,1043.89,1202.35,163340,9.96948
5,32768,10,inf,2.5,1,636,3,3.7301,3.5668,483.618,2431.35,2922.79,164098,10.0157
1,32768,10,inf,2.5,1,637,4,3.6671,1.9246,1.5698,8.0176,15.6847,164452,10.0374
2,32768,10,inf,2.5,1,638,4,3.8975,1.7545,2.4913,18.6616,27.3423,163678,9.99011
3,32768,10,inf,2.5,1,639,4,3.9398,2.2349,30.8754,296.615,334.167,163401,9.97321
4,32768,10,inf,2.5,1,640,4,3.9931,2.7158,84.3164,952.717,1044.29,162916,9.9436
5,32768,10,inf,2.5,1,641,4,3.6693,3.1805,454.002,2409.69,2871.07,164255,10.0253
1,32768,10,inf,2.5,2,642,4,4.0821,1.3038,2.1343,5.3221,13.3171,163932,10.0056
2,32768,10,inf,2.5,2,643,4,3.5752,2.0059,3.6879,10.3179,20.0566,164046,10.0126
3,32768,10,inf,2.5,2,644,4,4.0288,2.2469,36.2434,169.926,212.932,163765,9.99542
4,32768,10,inf,2.5,2,645,4,3.6146,2.656,90.9422,571.576,669.325,163970,10.0079
5,32768,10,inf,2.5,2,646,4,3.6605,3.4847,466.519,1581.47,2055.67,163637,9.98761
1,32768,10,inf,2.5,3,647,4,3.7463,1.332,1.8953,4.4949,11.9546,164156,10.0193
2,32768,10,inf,2.5,3,648,4,4.0014,1.9246,1.5166,8.9655,16.8913,163506,9.97961
3,32768,10,inf,2.5,3,649,4,3.9695,2.3452,34.3564,140.16,181.35,163652,9.98853
4,32768,10,inf,2.5,3,650,4,3.755,3.0998,84.7685,482.898,575.06,163694,9.99109
5,32768,10,inf,2.5,3,651,4,3.7106,3.1824,486.094,1225.08,1718.6,163749,9.99445
1,32768,10,inf,2.5,4,652,4,3.7269,1.4247,1.9145,4.4907,12.0826,163265,9.9649
2,32768,10,inf,2.5,4,653,4,3.7138,1.8898,2.9028,7.2547,16.2977,163302,9.96716
3,32768,10,inf,2.5,4,654,4,3.7357,2.3106,33.7786,98.1227,138.439,163665,9.98932
4,32768,10,inf,2.5,4,655,4,3.7073,2.7947,89.333,334.494,430.862,164081,10.0147
5,32768,10,inf,2.5,4,656,4,3.6772,3.2168,436.807,930.203,1374.44,163938,10.006
1,32768,10,inf,2.5,5,657,4,4.0366,1.3343,2.0949,4.0979,12.0598,164085,10.015
2,32768,10,inf,2.5,5,658,4,3.7538,1.8373,2.4185,6.7057,15.2084,164396,10.0339
3,32768,10,inf,2.5,5,659,4,3.7407,2.3101,31.75,90.2461,128.552,164408,10.0347
4,32768,10,inf,2.5,5,660,4,3.7588,2.8077,93.5133,291.774,392.399,164094,10.0155
5,32768,10,inf,2.5,5,661,4,3.7598,3.5269,517.573,837.278,1362.69,164041,10.0123
1,32768,10,inf,2.5,6,662,4,3.7635,1.4581,2.0929,4.0511,11.8646,164015,10.0107
2,32768,10,inf,2.5,6,663,4,3.7644,1.8338,2.4751,6.4496,15.0159,163632,9.9873
3,32768,10,inf,2.5,6,664,4,3.6963,2.3206,34.7024,79.1624,120.389,163217,9.96198
4,32768,10,inf,2.5,6,665,4,3.7653,2.7933,82.1134,251.179,340.399,164497,10.0401
5,32768,10,inf,2.5,6,666,4,4.0028,3.2612,466.495,753.24,1227.55,163684,9.99048
1,32768,10,2,2.5,1,667,5,3.7673,1.3658,2.5962,55.035,63.2594,163760,9.99512
2,32768,10,2,2.5,1,668,5,3.6943,1.7888,7.0752,165.11,178.205,163938,10.006
3,32768,10,2,2.5,1,669,5,3.8831,2.2316,31.4778,1125.68,1163.76,163042,9.95129
4,32768,10,2,2.5,1,670,5,3.9184,2.7386,114.247,6538.22,6659.67,164529,10.0421
5,32768,10,2,2.5,1,671,5,3.7106,3.201,80.2779,22994.7,23082.4,163564,9.98315
1,32768,10,2,2.5,2,672,5,3.628,1.428,2.6639,29.7647,37.9803,164294,10.0277
2,32768,10,2,2.5,2,673,5,3.6202,2.0856,33.5908,98.1603,138.295,164203,10.0222
3,32768,10,2,2.5,2,674,5,3.8376,2.3518,16.2221,727.471,750.479,163876,10.0022
4,32768,10,2,2.5,2,675,5,4.415,3.0697,37.4145,3566.41,3611.85,163489,9.97858
5,32768,10,2,2.5,2,676,5,3.9903,3.1782,131.743,15425.1,15564.6,163406,9.97351
1,32768,10,2,2.5,3,677,5,3.6828,1.6376,2.4292,23.4152,31.6531,164121,10.0172
2,32768,10,2,2.5,3,678,5,3.8376,2.2177,4.7866,72.9753,84.3062,163981,10.0086
3,32768,10,2,2.5,3,679,5,3.6647,2.5693,10.3568,506.332,523.423,163260,9.9646
4,32768,10,2,2.5,3,680,5,3.7788,2.7205,88.8858,2856.35,2952.28,164298,10.028
5,32768,10,2,2.5,3,681,5,3.7088,3.1814,56.4787,12605.5,12669.5,163407,9.97357
1,32768,10,2,2.5,4,682,5,3.61,1.4279,2.4992,17.748,25.7749,163902,10.0038
2,32768,10,2,2.5,4,683,5,3.6735,1.7892,7.8029,49.6951,63.4926,163758,9.995
3,32768,10,2,2.5,4,684,5,3.9843,2.2905,12.9869,381.307,401.114,163624,9.98682
4,32768,10,2,2.5,4,685,5,3.9675,2.7182,167.594,1955.32,2130.13,163755,9.99481
5,32768,10,2,2.5,4,686,5,3.6828,3.4796,62.3713,9208,9278.07,164299,10.028
1,32768,10,2,2.5,5,687,5,3.7738,1.4085,3.9327,17.3626,26.9923,163176,9.95947
2,32768,10,2,2.5,5,688,5,3.8025,1.836,4.9044,46.662,57.722,163514,9.9801
3,32768,10,2,2.5,5,689,5,3.7695,2.3263,15.7672,333.084,355.465,164165,10.0198
4,32768,10,2,2.5,5,690,5,4.0274,2.7941,36.6767,1730.98,1775.02,164105,10.0162
5,32768,10,2,2.5,5,691,5,3.7176,3.1971,188.681,8302.82,8498.97,164162,10.0197
1,32768,10,2,2.5,6,692,5,3.7699,1.3659,3.2041,15.5813,24.4401,163865,10.0015
2,32768,10,2,2.5,6,693,5,4.0306,1.8351,3.9202,40.5278,50.8262,163997,10.0096
3,32768,10,2,2.5,6,694,5,4.0075,2.31,8.5858,308.951,324.372,163663,9.9892
4,32768,10,2,2.5,6,695,5,3.75,2.7952,85.2207,1497.97,1590.36,162715,9.93134
5,32768,10,2,2.5,6,696,5,4.0807,3.2682,82.5489,7439.31,7529.75,164186,10.0211
1,1024,10,inf,2.5,1,697,0,0.1304,0.0482,0.0992,0.2523,0.5463,5196,10.1484
1,1024,100,inf,2.5,1,698,0,0.1275,0.0473,1.6877,0.8227,2.7,50826,99.2695
1,2048,10,inf,2.5,1,699,0,0.269,0.096,0.212,0.4935,1.0973,10201,9.96191
1,2048,100,inf,2.5,1,700,0,0.2383,0.0895,2.9557,1.5406,4.851,102145,99.751
1,4096,10,inf,2.5,1,701,0,0.4948,0.1781,0.2602,0.9702,1.965,20568,10.043
1,4096,100,inf,2.5,1,702,0,0.4527,0.1665,4.0139,2.8869,7.5844,205164,100.178
1,4096,1000,inf,2.5,1,703,0,0.4586,0.1674,115.018,20.0196,135.732,2047760,999.883
1,8192,10,inf,2.5,1,704,0,1.4153,0.3358,0.5162,1.8717,4.2569,40745,9.94751
1,8192,100,inf,2.5,1,705,0,0.8978,0.3265,6.1245,6.5262,14.0062,409837,100.058
1,8192,1000,inf,2.5,1,706,0,0.9057,0.3307,113.639,45.0583,160.063,4096081,1000.02
1,16384,10,inf,2.5,1,707,0,1.9038,0.6567,0.9198,3.9703,7.6832,82157,10.0289
1,16384,100,inf,2.5,1,708,0,1.8124,0.6488,10.3643,12.9265,26.0012,820065,100.106
1,16384,1000,inf,2.5,1,709,0,1.9196,0.6535,219.059,154.776,376.668,8193842,1000.22
1,32768,10,inf,2.5,1,710,0,3.911,1.3505,2.407,7.7579,15.9704,164448,10.0371
1,32768,100,inf,2.5,1,711,0,3.6837,1.3315,8.2166,26.2368,39.9791,1639926,100.093
1,32768,1000,inf,2.5,1,712,0,3.9861,1.3309,300.039,386.792,692.647,16381939,999.874
1,65536,10,inf,2.5,1,713,0,7.2821,2.7455,3.3646,16.2277,30.5942,327868,10.0057
1,65536,100,inf,2.5,1,714,0,7.6476,2.6671,41.4526,56.5574,109.327,3274410,99.9271
1,65536,1000,inf,2.5,1,715,0,7.3336,2.9977,463.2,708.928,1183.44,32771187,1000.1
1,131072,10,inf,2.5,1,716,0,14.8347,5.2541,6.9416,37.5968,66.5675,656548,10.0181
1,131072,100,inf,2.5,1,717,0,14.7455,5.9316,86.125,155.502,264.289,6552164,99.9781
1,131072,1000,inf,2.5,1,718,0,14.976,5.3152,829.043,1519.26,2370.63,65545660,1000.15
1,262144,10,inf,2.5,1,719,0,30.0101,11.1911,14.9913,74.1654,134.336,1311037,10.0024
1,262144,100,inf,2.5,1,720,0,29.9223,10.6481,136.441,376.035,557.004,13113292,100.046
1,262144,1000,inf,2.5,1,721,0,29.6177,10.9431,1161.14,3072.3,4277.91,131079494,1000.06
1,524288,10,inf,2.5,1,722,0,58.7511,21.581,19.5548,149.235,256.844,2626281,10.0185
1,524288,100,inf,2.5,1,723,0,59.0317,21.1173,104.108,807.366,999.524,26224143,100.037
1,524288,1000,inf,2.5,1,724,0,59.878,21.556,2436.97,6325.33,8851.45,262154392,1000.04
1,1048576,10,inf,2.5,1,725,0,120.155,43.2793,62.8936,388.817,631.229,5245557,10.0051
1,1048576,100,inf,2.5,1,726,0,118.696,42.6301,190.806,1723.88,2092.33,52427189,99.9969
1,1048576,1000,inf,2.5,1,727,0,121.51,43.386,2234.31,12892.3,15307.5,524284399,999.993
1,32768,2,inf,2.5,1,728,1,3.6939,1.3459,1.7345,10.6839,17.9298,32299,1.97137
1,32768,4,inf,2.5,1,729,1,3.7065,1.3379,1.7688,8.3878,15.6735,65260,3.98315
1,32768,8,inf,2.5,1,730,1,3.7059,1.3625,2.1097,7.6517,15.3252,130725,7.97882
1,32768,16,inf,2.5,1,731,1,3.6727,1.4905,4.5226,9.6325,19.8238,263109,16.0589
1,32768,32,inf,2.5,1,732,1,3.777,1.3374,4.0488,10.975,20.6428,523403,31.946
1,32768,64,inf,2.5,1,733,1,3.6665,1.6607,5.485,18.0513,29.3826,1048008,63.9653
1,32768,128,inf,2.5,1,734,1,3.7138,1.339,50.3083,28.6683,84.5343,2096977,127.989
1,32768,256,inf,2.5,1,735,1,3.6828,1.332,74.1115,48.8635,128.483,4192198,255.871
1,32768,512,inf,2.5,1,736,1,3.8146,1.3032,112.21,177.882,295.748,8386825,511.891
1,32768,1024,inf,2.5,1,737,1,3.8061,1.3831,282.592,390.373,678.654,16776871,1023.98
1,32768,2048,inf,2.5,1,738,1,3.7569,1.7118,637.271,797.11,1440.35,33549378,2047.69
1,32768,4096,inf,2.5,1,739,1,3.7853,1.3691,2368.93,1623.07,3997.65,67103940,4095.7
1,32768,10,inf,2.5,1,740,2,3.7315,1.3473,2.8633,7.7774,16.2397,163473,9.9776
1,32768,10,5,2.5,1,741,2,3.789,1.3416,15.2586,86.0856,106.979,163501,9.97931
1,32768,10,4.5,2.5,1,742,2,3.9693,1.3319,7.7031,95.0052,108.515,163815,9.99847
1,32768,10,4,2.5,1,743,2,3.6906,1.3393,8.8394,92.7468,107.116,164045,10.0125
1,32768,10,3.5,2.5,1,744,2,4.0079,1.3325,8.6404,87.5116,101.982,164156,10.0193
1,32768,10,3,2.5,1,745,2,3.687,1.2986,9.9423,87.5641,102.981,164134,10.0179
1,32768,10,2.5,2.5,1,746,2,3.7486,1.3732,7.059,92.43,105.102,163253,9.96417
1,32768,10,2,2.5,1,747,2,3.7441,1.2985,3.7509,52.967,62.3226,163705,9.99176
1,32768,10,inf,2.5,1,748,3,3.8511,1.3027,1.919,7.9731,15.5191,163681,9.9903
2,32768,10,inf,2.5,1,749,3,3.707,2.0026,2.405,18.2971,26.8971,164746,10.0553
3,32768,10,inf,2.5,1,750,3,3.9546,2.2553,37.1858,303.708,347.598,164139,10.0182
4,32768,10,inf,2.5,1,751,3,4.069,2.727,93.8695,948.546,1049.74,164331,10.03
5,32768,10,inf,2.5,1,752,3,4.0589,3.1049,484.626,2370.55,2862.87,164338,10.0304
1,32768,10,inf,2.5,1,753,4,3.8256,1.6469,1.6547,7.559,15.155,163992,10.0093
2,32768,10,inf,2.5,1,754,4,3.6801,1.7433,3.1161,18.5034,27.5256,163331,9.96893
3,32768,10,inf,2.5,1,755,4,3.6591,2.1955,35.225,294.205,335.776,163680,9.99023
4,32768,10,inf,2.5,1,756,4,3.5691,2.6913,88.8051,940.556,1036.15,164047,10.0126
5,32768,10,inf,2.5,1,757,4,3.5747,3.1684,445.433,2413.45,2866.19,163528,9.98096
1,32768,10,inf,2.5,2,758,4,3.7199,1.4714,1.5393,5.6937,12.9344,163965,10.0076
2,32768,10,inf,2.5,2,759,4,3.7992,1.8472,2.0569,11.725,19.9565,163605,9.98566
3,32768,10,inf,2.5,2,760,4,3.7583,2.3161,42.0095,180.401,229.013,164455,10.0375
4,32768,10,inf,2.5,2,761,4,3.6782,2.7377,91.1704,595.278,693.441,164481,10.0391
5,32768,10,inf,2.5,2,762,4,4.0149,3.199,418.38,1288.97,1715.11,163040,9.95117
1,32768,10,inf,2.5,3,763,4,4.0603,1.3398,1.6705,5.0138,12.7008,164073,10.0142
2,32768,10,inf,2.5,3,764,4,3.7218,1.8319,3.6569,9.3158,19.0344,163695,9.99115
3,32768,10,inf,2.5,3,765,4,3.7042,2.554,30.6893,128.586,166.051,163819,9.99872
4,32768,10,inf,2.5,3,766,4,3.8145,3.1067,92.04,475.463,574.979,163366,9.97107
5,32768,10,inf,2.5,3,767,4,3.6244,3.187,491.829,1239.59,1738.81,163124,9.9563
1,32768,10,inf,2.5,4,768,4,3.8819,1.3773,2.1223,4.0686,11.9704,164558,10.0438
2,32768,10,inf,2.5,4,769,4,3.7681,1.8444,2.8049,7.2472,16.1942,163580,9.98413
3,32768,10,inf,2.5,4,770,4,3.7668,2.3152,30.4607,106.772,143.844,162950,9.94568
4,32768,10,inf,2.5,4,771,4,4.0774,2.8309,80.4568,344.029,431.956,163751,9.99457
5,32768,10,inf,2.5,4,772,4,4.0491,3.2761,469.762,952.879,1430.52,163694,9.99109
1,32768,10,inf,2.5,5,773,4,3.7922,1.3695,2.2636,4.0905,12.0348,163717,9.99249
2,32768,10,inf,2.5,5,774,4,4.0046,1.9251,3.4216,7.5724,17.4493,163649,9.98834
3,32768,10,inf,2.5,5,775,4,3.9397,2.4445,26.9561,86.1663,120.038,164363,10.0319
4,32768,10,inf,2.5,5,776,4,3.9958,3.2621,95.4273,312.228,415.467,164329,10.0298
5,32768,10,inf,2.5,5,777,4,3.7546,3.3823,503.859,852.536,1364.09,164259,10.0256
1,32768,10,inf,2.5,6,778,4,3.8261,1.3802,1.7748,4.646,12.1545,164208,10.0225
2,32768,10,inf,2.5,6,779,4,3.7662,1.8565,4.8435,8.207,19.2074,164469,10.0384
3,32768,10,inf,2.5,6,780,4,3.7889,2.3226,23.987,77.1599,107.79,163890,10.0031
4,32768,10,inf,2.5,6,781,4,3.9717,2.8062,121.105,188.786,317.232,163643,9.98798
5,32768,10,inf,2.5,6,782,4,4.0024,3.2705,483.015,753.932,1244.78,163813,9.99835
1,32768,10,2,2.5,1,783,5,3.7871,1.3797,3.0293,55.5228,64.2393,164087,10.0151
2,32768,10,2,2.5,1,784,5,3.7138,1.7939,3.2028,170.648,179.882,163293,9.96661
3,32768,10,2,2.5,1,785,5,3.7709,2.2999,5.2842,1169.9,1181.77,164526,10.0419
4,32768,10,2,2.5,1,786,5,3.6916,2.7329,32.9262,5502.58,5542.47,163394,9.97278
5,32768,10,2,2.5,1,787,5,3.6782,3.5172,45.0281,22649.1,22701.9,163136,9.95703
1,32768,10,2,2.5,2,788,5,4.0677,1.3445,3.1865,29.7831,38.9018,164144,10.0186
2,32768,10,2,2.5,2,789,5,3.6717,1.8254,13.3908,91.6653,111.069,163846,10.0004
3,32768,10,2,2.5,2,790,5,3.9903,2.2632,13.8918,690.006,710.678,162873,9.94098
4,32768,10,2,2.5,2,791,5,3.7274,2.7284,13.984,3471.55,3492.52,163672,9.98975
5,32768,10,2,2.5,2,792,5,3.7125,3.2079,51.2112,15311.2,15369.8,163932,10.0056
1,32768,10,2,2.5,3,793,5,3.807,1.5044,6.6569,23.137,35.61,164148,10.0188
2,32768,10,2,2.5,3,794,5,3.6651,1.7883,3.8738,73.4061,83.2302,163231,9.96283
3,32768,10,2,2.5,3,795,5,3.6735,2.2502,9.5982,511.257,527.283,164277,10.0267
4,32768,10,2,2.5,3,796,5,3.6837,2.7153,23.0669,2817.52,2847.53,163608,9.98584
5,32768,10,2,2.5,3,797,5,3.9986,3.1741,32.3515,11819.3,11859.5,164243,10.0246
1,32768,10,2,2.5,4,798,5,3.7129,1.4915,2.7682,17.6886,26.1602,163523,9.98065
2,32768,10,2,2.5,4,799,5,3.7983,1.8959,3.5093,53.9951,63.7046,164979,10.0695
3,32768,10,2,2.5,4,800,5,4.044,2.3115,15.9911,397.438,420.328,163053,9.95197
4,32768,10,2,2.5,4,801,5,3.814,2.824,29.4674,2037.46,2074.14,163638,9.98767
5,32768,10,2,2.5,4,802,5,3.769,3.5933,128.018,9282.86,9418.79,163113,9.95563
1,32768,10,2,2.5,5,803,5,5.088,1.5443,3.386,18.1343,28.6891,163612,9.98608
2,32768,10,2,2.5,5,804,5,4.2101,1.8546,6.2299,45.7688,58.5805,165127,10.0786
3,32768,10,2,2.5,5,805,5,4.4804,2.5809,7.0242,346.993,361.671,163537,9.98151
4,32768,10,2,2.5,5,806,5,4.0844,2.7942,22.8569,1798.21,1828.5,163893,10.0032
5,32768,10,2,2.5,5,807,5,3.7524,3.2612,40.0209,8270.42,8318.01,163754,9.99475
1,32768,10,2,2.5,6,808,5,3.8052,1.3668,2.9059,15.5929,24.1856,164251,10.0251
2,32768,10,2,2.5,6,809,5,3.7584,1.8384,3.3094,40.4271,49.8411,164102,10.016
3,32768,10,2,2.5,6,810,5,3.7575,2.3119,9.9919,296.104,312.677,164154,10.0192
4,32768,10,2,2.5,6,811,5,3.9973,2.7868,59.3062,1471.77,1538.48,163533,9.98126
5,32768,10,2,2.5,6,812,5,4.173,3.3326,53.8552,7377.9,7439.8,164141,10.0184
1,1024,10,inf,2.5,1,813,0,0.1609,0.0575,0.102,0.3038,0.6413,5094,9.94922
1,1024,100,inf,2.5,1,814,0,0.1568,0.0557,3.3086,0.8774,4.4151,51358,100.309
1,2048,10,inf,2.5,1,815,0,0.3001,0.1053,0.2764,0.8565,1.5666,10243,10.0029
1,2048,100,inf,2.5,1,816,0,0.2945,0.1053,4.3196,1.3951,6.1413,102503,100.101
1,4096,10,inf,2.5,1,817,0,0.4726,0.1837,0.2634,0.9679,1.952,20642,10.0791
1,4096,100,inf,2.5,1,818,0,0.4577,0.1832,3.8818,2.9588,7.5506,204237,99.7251
1,4096,1000,inf,2.5,1,819,0,0.7968,0.1725,112.757,20.1276,133.923,2047394,999.704
1,8192,10,inf,2.5,1,820,0,1.0318,0.3567,0.4763,1.8027,3.79,40546,9.89893
1,8192,100,inf,2.5,1,821,0,0.9006,0.353,7.4639,6.7046,15.5552,409211,99.905
1,8192,1000,inf,2.5,1,822,0,0.9299,0.3358,154.659,45.6199,201.673,4095671,999.92
1,16384,10,inf,2.5,1,823,0,1.9334,0.6929,1.3319,3.9384,8.1549,82004,10.0103
1,16384,100,inf,2.5,1,824,0,1.8857,0.6827,22.4427,12.9372,38.1987,818968,99.9717
1,16384,1000,inf,2.5,1,825,0,1.8143,0.6506,221.325,162.763,386.812,8195946,1000.48
1,32768,10,inf,2.5,1,826,0,3.6727,1.3496,2.4042,7.9068,15.8154,164294,10.0277
1,32768,100,inf,2.5,1,827,0,3.6624,1.3292,19.7935,27.2051,52.4995,1638491,100.006
1,32768,1000,inf,2.5,1,828,0,3.662,1.6565,307.147,401.075,714.049,16383056,999.942
1,65536,10,inf,2.5,1,829,0,7.3015,2.6593,4.4359,16.4884,31.8538,327041,9.9805
1,65536,100,inf,2.5,1,830,0,7.2918,2.741,16.5213,54.342,82.2044,3274819,99.9395
1,65536,1000,inf,2.5,1,831,0,7.2822,2.5888,492.359,734.313,1237.54,32768467,1000.01
1,131072,10,inf,2.5,1,832,0,15.8956,5.9075,8.6048,37.1399,70.0309,656068,10.0108
1,131072,100,inf,2.5,1,833,0,15.3831,5.5268,88.8376,165.129,276.916,6555603,100.031
1,131072,1000,inf,2.5,1,834,0,15.5859,5.8366,684.16,1479.57,2187.15,65526956,999.862
1,262144,10,inf,2.5,1,835,0,31.2473,11.0405,10.9301,75.0228,132.635,1310670,9.99962
1,262144,100,inf,2.5,1,836,0,30.0629,11.202,373.232,381.866,800.747,13111590,100.033
1,262144,1000,inf,2.5,1,837,0,30.7975,11.2112,1099.41,3145.24,4290.98,131080123,1000.06
1,524288,10,inf,2.5,1,838,0,62.125,22.2632,30.6319,162.366,285.462,2621264,9.99933
1,524288,100,inf,2.5,1,839,0,60.8455,22.7413,684.914,828.821,1605.54,26214464,100
1,524288,1000,inf,2.5,1,840,0,59.4143,21.5411,2100.99,6237.05,8426.77,262157926,1000.05
1,1048576,10,inf,2.5,1,841,0,119.916,43.5663,52.2564,379.264,611.078,5248577,10.0109
1,1048576,100,inf,2.5,1,842,0,117.565,43.0048,162.126,1754.67,2093.16,52436917,100.015
1,1048576,1000,inf,2.5,1,843,0,119.354,43.0891,3667.14,12987.6,16833.3,524274707,999.975
1,32768,2,inf,2.5,1,844,1,3.6726,1.3491,1.9237,10.771,18.2112,32968,2.01221
1,32768,4,inf,2.5,1,845,1,3.7046,1.3342,2.2516,8.409,16.2282,65981,4.02716
1,32768,8,inf,2.5,1,846,1,4.3381,1.3041,2.7223,7.5381,16.3891,131690,8.03772
1,32768,16,inf,2.5,1,847,1,3.7877,1.3361,3.8632,8.5273,18.0828,261809,15.9796
1,32768,32,inf,2.5,1,848,1,3.7811,1.6395,5.2137,11.9184,23.0474,524453,32.0101
1,32768,64,inf,2.5,1,849,1,3.7463,1.3157,7.5478,18.873,32.3396,1050483,64.1164
1,32768,128,inf,2.5,1,850,1,3.7068,1.3324,13.427,32.1707,51.1467,2098128,128.06
1,32768,256,inf,2.5,1,851,1,3.7148,1.3324,56.0609,79.808,141.425,4194614,256.019
1,32768,512,inf,2.5,1,852,1,4.1142,1.3394,88.115,251.65,345.731,8391294,512.164
1,32768,1024,inf,2.5,1,853,1,4.0983,1.3473,247.934,538.865,792.778,16778227,1024.06
1,32768,2048,inf,2.5,1,854,1,3.7969,1.3853,816.472,1068.26,1890.45,33556152,2048.1
1,32768,4096,inf,2.5,1,855,1,3.9519,1.6412,2176.32,2135.41,4317.82,67114388,4096.34
1,32768,10,inf,2.5,1,856,2,3.7135,1.35,2.1611,8.1475,15.8697,163645,9.9881
1,32768,10,5,2.5,1,857,2,3.9861,1.4094,19.3151,85.7178,110.931,163436,9.97534
1,32768,10,4.5,2.5,1,858,2,4.0384,1.3339,7.6272,93.8074,107.3,163603,9.98553
1,32768,10,4,2.5,1,859,2,3.8112,1.2994,9.3815,89.313,104.306,163285,9.96613
1,32768,10,3.5,2.5,1,860,2,3.6592,1.332,9.3556,89.7772,104.613,163845,10.0003
1,32768,10,3,2.5,1,861,2,4.2208,1.3723,7.1861,91.8896,105.157,163184,9.95996
1,32768,10,2.5,2.5,1,862,2,3.7227,1.3375,16.7866,87.3373,109.709,164201,10.022
1,32768,10,2,2.5,1,863,2,4.0871,1.3365,2.5263,54.8846,63.3271,164149,10.0189
1,32768,10,inf,2.5,1,864,3,3.68,1.6399,1.9853,7.9406,15.732,163960,10.0073
2,32768,10,inf,2.5,1,865,3,3.7399,2.118,3.2886,18.1251,27.8002,163842,10.0001
3,32768,10,inf,2.5,1,866,3,3.7116,2.2006,33.3584,289.786,329.546,163817,9.9986
4,32768,10,inf,2.5,1,867,3,3.7519,2.6565,67.9378,921.518,996.386,163597,9.98517
5,32768,10,inf,2.5,1,868,3,3.9968,3.1133,475.238,2406.79,2889.66,163127,9.95648
1,32768,10,inf,2.5,1,869,4,3.7983,1.375,2.3087,8.23,16.1874,164065,10.0137
2,32768,10,inf,2.5,1,870,4,3.9013,1.7517,3.3229,18.604,28.0677,164208,10.0225
3,32768,10,inf,2.5,1,871,4,3.7321,2.3239,29.5609,307.023,343.125,163574,9.98376
4,32768,10,inf,2.5,1,872,4,3.5682,2.9829,104.365,944.038,1055.83,163597,9.98517
5,32768,10,inf,2.5,1,873,4,3.5659,3.1406,452.438,2446,2905.68,163875,10.0021
1,32768,10,inf,2.5,2,874,4,3.6935,1.3338,1.8268,5.4006,12.7458,163510,9.97986
2,32768,10,inf,2.5,2,875,4,3.6606,1.8732,5.1941,11.1249,22.4644,163984,10.0088
3,32768,10,inf,2.5,2,876,4,3.6782,2.2484,25.2489,168.915,200.591,163947,10.0065
4,32768,10,inf,2.5,2,877,4,3.6897,2.7186,83.9088,590.235,681.076,163715,9.99237
5,32768,10,inf,2.5,2,878,4,3.711,3.2079,461.742,1604.18,2073.39,164346,10.0309
1,32768,10,inf,2.5,3,879,4,4.0389,1.3357,1.7957,4.5765,12.2341,163784,9.99658
2,32768,10,inf,2.5,3,880,4,3.7356,1.9145,2.9472,8.8445,17.9325,163186,9.96008
3,32768,10,inf,2.5,3,881,4,3.7714,2.7154,31.4578,140.58,179.021,163570,9.98352
4,32768,10,inf,2.5,3,882,4,3.7283,2.7928,77.7518,471.293,556.113,164070,10.014
5,32768,10,inf,2.5,3,883,4,3.7547,3.5686,438.762,1217.76,1664.5,163632,9.9873
1,32768,10,inf,2.5,4,884,4,3.8851,1.3844,1.9552,4.0627,11.7918,164168,10.02
2,32768,10,inf,2.5,4,885,4,3.8391,1.855,2.3157,7.5451,16.0399,163702,9.99158
3,32768,10,inf,2.5,4,886,4,3.8108,2.3536,26.8175,101.377,134.875,164570,10.0446
4,32768,10,inf,2.5,4,887,4,3.7732,2.7979,90.7706,333.459,431.377,163217,9.96198
5,32768,10,inf,2.5,4,888,4,3.8052,3.2881,475.572,955.394,1438.59,163479,9.97797
1,32768,10,inf,2.5,5,889,4,3.9707,1.3877,2.1129,4.0339,12.0092,163762,9.99524
2,32768,10,inf,2.5,5,890,4,3.7969,1.8342,2.4796,7.4593,16.0692,164219,10.0231
