dimension,n,avgDeg,alpha,ple,threads,seed,plot,TimeWeights,TimePositions,TimeBinary,TimePre,TimeEdges,TimeTotal,GenNumEdge,GenAvgDeg
1,32768,16,inf,2.5,1,483,1,3.5344,0.8794,0.1122,1.0032,5.6538,11.5108,262282,16.0084
1,32768,32,inf,2.5,1,484,1,3.5362,1.0472,0.2129,1.0319,6.1073,12.6038,523740,31.9666
1,32768,64,inf,2.5,1,485,1,3.4848,0.8729,3.1939,1.1116,10.6008,19.5997,1047700,63.9465
1,32768,128,inf,2.5,1,486,1,3.4996,0.8728,2.0935,1.0082,16.7514,24.5968,2095031,127.871
1,32768,256,inf,2.5,1,487,1,3.4811,0.9003,2.2293,0.9976,43.097,51.0507,4195513,256.074
1,32768,512,inf,2.5,1,488,1,3.8349,0.8969,4.0645,1.004,49.8848,60.0219,8391671,512.187
1,32768,1024,inf,2.5,1,489,1,3.5909,0.8779,3.9647,1.0328,138.037,147.853,16776565,1023.96
1,32768,2048,inf,2.5,1,490,1,3.5089,0.8969,4.6812,0.844,258.053,268.336,33554504,2048
1,32768,4096,inf,2.5,1,491,1,3.5677,0.9021,5.8119,0.8399,482.861,494.331,67111213,4096.14
1,32768,10,inf,2.5,1,492,2,3.47,0.928,0.1572,1.2368,4.3172,10.4853,163856,10.001
1,32768,10,5,2.5,1,493,2,3.8948,0.9098,3.4783,1.2564,78.7618,88.665,163656,9.98877
1,32768,10,4.5,2.5,1,494,2,3.531,0.9429,3.4189,1.3903,80.4999,90.1288,164209,10.0225
1,32768,10,4,2.5,1,495,2,3.5427,0.9238,3.6916,1.4163,77.8792,87.8414,163687,9.99066
1,32768,10,3.5,2.5,1,496,2,3.8919,0.934,3.7454,1.2647,81.5995,91.7834,163963,10.0075
1,32768,10,3,2.5,1,497,2,3.5957,0.907,3.2802,1.2778,90.6476,100.168,162934,9.9447
1,32768,10,2.5,2.5,1,498,2,3.6396,0.9777,3.7097,1.3421,93.1655,103.201,163574,9.98376
1,32768,10,2,2.5,1,499,2,3.5209,0.9271,0.4925,1.2498,46.3903,52.9438,164060,10.0134
1,32768,10,inf,2.5,1,500,3,3.8243,0.9299,0.0928,1.2396,4.4048,10.8545,164275,10.0266
2,32768,10,inf,2.5,1,501,3,3.578,1.3361,0.6405,1.4094,14.8652,22.189,164377,10.0328
3,32768,10,inf,2.5,1,502,3,3.8423,1.7094,0.909,1.6186,72.5496,80.9878,164728,10.0542
4,32768,10,inf,2.5,1,503,3,3.6077,2.4334,2.1393,2.2604,780.466,791.297,163884,10.0027
5,32768,10,inf,2.5,1,504,3,3.6253,2.637,1.9172,2.1913,1804.86,1815.72,163271,9.96527
1,1024,10,inf,2.5,1,505,0,0.2027,0.057,0.0273,0.0487,0.1911,0.5389,5151,10.0605
1,1024,100,inf,2.5,1,506,0,0.1498,0.0348,0.1242,0.0478,0.6159,0.984,51155,99.9121
1,2048,10,inf,2.5,1,507,0,0.2578,0.1132,0.0079,0.128,0.39,0.9146,10279,10.0381
1,2048,100,inf,2.5,1,508,0,0.249,0.0599,0.2375,0.0849,1.004,1.6528,102649,100.243
1,4096,10,inf,2.5,1,509,0,0.5427,0.1303,0.0362,0.1568,0.5899,1.5008,20386,9.9541
1,4096,100,inf,2.5,1,510,0,0.4786,0.1284,0.448,0.1271,2.08,3.3062,205538,100.36
1,4096,1000,inf,2.5,1,511,0,0.4596,0.1507,0.8807,0.1331,11.6522,13.3269,2048740,1000.36
1,8192,10,inf,2.5,1,512,0,1.0217,0.2412,0.0288,0.314,1.0806,2.7756,40903,9.98608
1,8192,100,inf,2.5,1,513,0,0.8696,0.2356,0.4707,0.2541,4.0711,5.9867,409158,99.8921
1,8192,1000,inf,2.5,1,514,0,0.9127,0.2699,1.088,0.2096,27.3216,29.8922,4095086,999.777
1,16384,10,inf,2.5,1,515,0,2.1258,0.4619,0.1094,0.5575,2.1472,5.5679,82353,10.0529
1,16384,100,inf,2.5,1,516,0,1.7243,0.448,0.5774,0.4675,7.5803,10.9593,818958,99.9705
1,16384,1000,inf,2.5,1,517,0,2.0647,0.4484,2.2525,0.4068,61.8463,67.1935,8196806,1000.59
1,32768,10,inf,2.5,1,518,0,3.8029,0.9219,0.0844,1.1748,4.2555,10.5711,164340,10.0305
1,32768,100,inf,2.5,1,519,0,3.442,0.8877,3.34,0.9892,15.9231,24.9234,1638655,100.016
1,32768,1000,inf,2.5,1,520,0,3.5018,0.8961,4.4725,0.9331,137.431,147.567,16387810,1000.23
1,65536,10,inf,2.5,1,521,0,6.9181,1.7799,0.1521,2.1918,9.03,20.928,328618,10.0286
1,65536,100,inf,2.5,1,522,0,6.6996,1.7294,1.1585,2.0127,32.0631,44.3358,3277983,100.036
1,65536,1000,inf,2.5,1,523,0,7.0938,1.7335,7.9286,2.1955,180.002,199.615,32775533,1000.23
1,131072,10,inf,2.5,1,524,0,14.362,4.0226,0.486,5.1344,18.2182,43.6198,654402,9.98538
1,131072,100,inf,2.5,1,525,0,14.0999,3.4847,2.5674,3.962,65.6997,91.487,6553685,100.001
1,131072,1000,inf,2.5,1,526,0,13.4154,3.7659,17.6556,3.8075,373.692,413.676,65531816,999.936
1,262144,10,inf,2.5,1,527,0,28.1971,7.5742,0.6863,9.6659,35.2356,84.1414,1310552,9.99872
1,262144,100,inf,2.5,1,528,0,27.5723,7.3275,4.6284,12.2282,130.873,185.683,13112715,100.042
1,262144,1000,inf,2.5,1,529,0,27.1916,7.482,36.192,7.8317,781.366,862.748,131061920,999.923
1,524288,10,inf,2.5,1,530,0,55.9968,14.5502,1.4929,19.845,70.4859,168.065,2619532,9.99272
1,524288,100,inf,2.5,1,531,0,54.9667,14.3263,7.5331,16.7698,273.71,373.112,26213770,99.9976
1,524288,1000,inf,2.5,1,532,0,55.0187,14.4204,71.411,16.1673,1591.7,1754.25,262152845,1000.03
1,1048576,10,inf,2.5,1,533,0,112.707,29.1878,2.7367,39.8886,140.177,335.552,5246327,10.0066
1,1048576,100,inf,2.5,1,534,0,109.647,28.6901,11.6253,35.474,545.917,742.907,52421799,99.9866
1,1048576,1000,inf,2.5,1,535,0,109.109,28.7217,150.719,32.4606,3249.54,3581.81,524278321,999.982
1,32768,2,inf,2.5,1,536,1,3.4555,0.902,0.0746,1.4938,8.1674,14.4186,32987,2.01337
1,32768,4,inf,2.5,1,537,1,3.775,0.9136,0.1021,1.4396,5.4181,12.0143,66212,4.04126
1,32768,8,inf,2.5,1,538,1,3.8508,0.8747,0.1438,1.2145,4.5997,11.0225,131662,8.03601
1,32768,16,inf,2.5,1,539,1,3.4296,0.903,0.1307,1.1895,4.8129,10.7919,263061,16.056
1,32768,32,inf,2.5,1,540,1,3.5501,1.0681,0.5534,1.0995,6.8206,13.4214,524385,32.0059
1,32768,64,inf,2.5,1,541,1,3.5896,0.9763,0.2537,1.0115,10.1083,16.277,1048488,63.9946
1,32768,128,inf,2.5,1,542,1,3.5307,0.9985,3.6062,1.0295,17.1167,26.6227,2098747,128.097
1,32768,256,inf,2.5,1,543,1,3.4963,0.9007,3.3641,1.0073,28.2343,37.3444,4194611,256.019
1,32768,512,inf,2.5,1,544,1,3.84,0.8951,4.2977,0.9623,76.9183,87.2631,8392283,512.224
1,32768,1024,inf,2.5,1,545,1,3.5349,0.8969,4.7078,0.9475,138.358,148.784,16777734,1024.03
1,32768,2048,inf,2.5,1,546,1,3.6336,0.9374,4.8362,0.9052,248.594,259.247,33551174,2047.8
1,32768,4096,inf,2.5,1,547,1,3.6323,0.9456,5.6269,0.8065,467.963,479.315,67113160,4096.26
1,32768,10,inf,2.5,1,548,2,3.4546,0.9039,0.1113,1.1891,4.6734,10.6755,164755,10.0558
1,32768,10,5,2.5,1,549,2,3.6517,0.9012,3.6178,1.4136,76.4345,86.3647,163566,9.98328
1,32768,10,4.5,2.5,1,550,2,3.5663,0.9261,3.3474,1.3746,75.6701,85.2354,163670,9.98962
1,32768,10,4,2.5,1,551,2,3.4787,0.8955,3.7278,1.5616,82.8549,92.8556,163891,10.0031
1,32768,10,3.5,2.5,1,552,2,3.5586,0.9358,3.8937,1.3811,82.5257,92.6391,162870,9.9408
1,32768,10,3,2.5,1,553,2,3.5014,0.9229,3.8261,1.2517,82.177,92.0301,163078,9.95349
1,32768,10,2.5,2.5,1,554,2,3.4931,0.8955,3.277,1.2595,85.5142,94.7858,163300,9.96704
1,32768,10,2,2.5,1,555,2,3.8345,0.8964,0.4809,1.2401,41.8542,48.6516,164003,10.0099
1,32768,10,inf,2.5,1,556,3,3.7264,0.8992,0.1123,1.1538,4.2666,10.4886,163628,9.98706
2,32768,10,inf,2.5,1,557,3,3.4862,1.2912,0.1953,1.299,14.4449,21.0634,164141,10.0184
3,32768,10,inf,2.5,1,558,3,3.7723,1.6816,0.7305,1.581,71.232,79.3462,164793,10.0582
4,32768,10,inf,2.5,1,559,3,3.5065,2.0836,2.1672,1.7265,768.343,778.205,164308,10.0286
5,32768,10,inf,2.5,1,560,3,3.596,2.4227,1.8935,1.9695,1791.91,1802.17,163325,9.96857
