dimension,n,avgDeg,alpha,ple,threads,seed,plot,TimeWeights,TimePositions,TimeBinary,TimePre,TimeEdges,TimeTotal,GenNumEdge,GenAvgDeg
1,262144,10,inf,2.5,1,487,0,29.7744,11.2501,24.9132,26.5798,38.0438,134.749,1311224,10.0038
1,262144,100,inf,2.5,1,488,0,29.1042,10.6768,124.21,20.2625,139.022,327.205,13102711,99.9658
1,262144,1000,inf,2.5,1,489,0,29.2123,10.9319,1421.29,18.7037,855.909,2339.93,131061108,999.917
1,524288,10,inf,2.5,1,490,0,60.2527,21.9159,20.3719,54.8355,76.7291,241.823,2618923,9.9904
1,524288,100,inf,2.5,1,491,0,58.8346,21.2359,801.05,44.7656,284.851,1218.53,26220358,100.023
1,524288,1000,inf,2.5,1,492,0,59.3567,21.3324,2043.23,40.1971,1779.19,3951.55,262134323,999.963
1,1048576,10,inf,2.5,1,493,0,118.503,45.5467,57.818,155.029,153.851,551.75,5256679,10.0263
1,1048576,100,inf,2.5,1,494,0,120.574,63.6708,162.71,118.827,564.056,1050.2,52414524,99.9728
1,1048576,1000,inf,2.5,1,495,0,119.234,64.5255,3456.91,99.6434,3532.93,7293.25,524327100,1000.07
1,32768,2,inf,2.5,1,496,1,4.1558,1.344,1.6283,3.2715,7.3192,18.2924,32381,1.97638
1,32768,4,inf,2.5,1,497,1,4.2082,1.4567,1.6051,2.4871,5.2541,15.5051,66056,4.03174
1,32768,8,inf,2.5,1,498,1,4.028,1.8758,4.3678,2.157,4.5847,17.5263,131446,8.02283
1,32768,16,inf,2.5,1,499,1,3.7449,1.441,2.1236,2.3916,4.9489,15.1707,261815,15.9799
1,32768,32,inf,2.5,1,500,1,3.9865,1.7641,5.7025,1.8691,6.9315,20.7703,524243,31.9973
1,32768,64,inf,2.5,1,501,1,3.8455,1.4391,6.8689,2.2753,10.8021,25.7284,1050181,64.098
1,32768,128,inf,2.5,1,502,1,4.2277,1.3486,18.6853,1.7442,17.7411,44.2481,2098672,128.093
1,32768,256,inf,2.5,1,503,1,3.7532,1.332,72.1248,1.8073,28.7462,108.219,4193208,255.933
1,32768,512,inf,2.5,1,504,1,4.1748,1.3361,112.855,1.5911,84.5473,204.963,8389209,512.037
1,32768,1024,inf,2.5,1,505,1,3.8047,1.4484,348.197,1.4989,158.307,513.744,16778382,1024.07
1,32768,2048,inf,2.5,1,506,1,3.7881,1.3885,736.175,1.472,299.973,1043.28,33545418,2047.45
1,32768,4096,inf,2.5,1,507,1,3.8159,1.7531,1897.22,1.7544,553.354,2458.38,67110869,4096.12
1,32768,10,inf,2.5,1,508,2,3.7463,1.3904,1.8584,2.375,4.8417,14.6735,163196,9.96069
1,32768,10,5,2.5,1,509,2,4.0984,1.413,15.8928,2.3022,84.7092,108.922,164090,10.0153
1,32768,10,4.5,2.5,1,510,2,4.0227,1.3338,7.4041,2.3276,94.7058,110.286,164096,10.0156
1,32768,10,4,2.5,1,511,2,3.823,1.3935,8.8891,2.3675,88.1355,105.113,163957,10.0071
1,32768,10,3.5,2.5,1,512,2,3.7138,1.6979,8.1229,2.604,88.6517,105.294,164234,10.024
1,32768,10,3,2.5,1,513,2,3.7171,1.4359,9.6668,2.4501,86.665,104.426,163520,9.98047
1,32768,10,2.5,2.5,1,514,2,3.7096,1.2986,7.1499,2.2067,90.1143,104.974,164182,10.0209
1,32768,10,2,2.5,1,515,2,3.7562,1.3003,5.4164,2.3294,49.3663,62.6603,163990,10.0092
1,32768,10,inf,2.5,1,516,3,3.8043,1.4594,2.0448,2.566,4.8037,15.1759,164085,10.015
2,32768,10,inf,2.5,1,517,3,3.757,2.2265,4.8041,2.2419,14.3017,27.8368,163068,9.95288
3,32768,10,inf,2.5,1,518,3,3.6861,2.5303,26.1194,3.1193,60.6368,96.6062,163642,9.98792
4,32768,10,inf,2.5,1,519,3,4.0543,2.7836,115.44,20.8367,405.989,549.631,163888,10.0029
5,32768,10,inf,2.5,1,520,3,4.0385,3.1934,467.253,9.7772,1292.18,1776.97,163615,9.98627
1,32768,10,inf,2.5,1,521,4,3.8442,1.3904,5.6626,1.9562,4.648,17.9956,163789,9.99689
2,32768,10,inf,2.5,1,522,4,3.6109,2.2172,3.9091,2.228,14.1296,26.5896,164648,10.0493
3,32768,10,inf,2.5,1,523,4,3.8163,2.6171,27.0372,2.9696,60.1465,97.0533,163666,9.98938
4,32768,10,inf,2.5,1,524,4,3.6063,2.7028,97.1604,6.1241,388.856,498.966,163459,9.97675
5,32768,10,inf,2.5,1,525,4,3.6907,3.1564,455.256,7.135,1282.84,1752.61,163817,9.9986
1,32768,10,inf,2.5,2,526,4,3.8316,1.3899,1.8894,2.3087,2.5317,12.4382,163415,9.97406
2,32768,10,inf,2.5,2,527,4,4.0321,2.0392,2.9282,3.0994,7.8821,20.4819,164239,10.0244
3,32768,10,inf,2.5,2,528,4,3.8929,2.425,36.7555,3.0752,34.535,81.1563,164324,10.0295
4,32768,10,inf,2.5,2,529,4,3.6748,2.8772,99.0015,6.1496,232.74,344.949,163859,10.0012
5,32768,10,inf,2.5,2,530,4,4.0408,3.3029,429.255,7.1754,847.341,1291.64,164525,10.0418
1,32768,10,inf,2.5,3,531,4,3.8265,1.4274,1.5295,2.2363,2.0921,11.9471,163776,9.99609
2,32768,10,inf,2.5,3,532,4,3.6563,1.933,3.4388,2.4839,6.1695,18.157,163769,9.99567
3,32768,10,inf,2.5,3,533,4,3.7092,2.445,52.7852,3.059,25.3408,87.8136,163967,10.0078
4,32768,10,inf,2.5,3,534,4,3.661,2.7937,92.9771,6.0949,186.004,292.062,163195,9.96063
5,32768,10,inf,2.5,3,535,4,3.9754,3.3433,447.75,6.8327,649.885,1112.36,163200,9.96094
1,32768,10,inf,2.5,4,536,4,3.7445,1.4636,2.0782,2.4552,1.5169,11.7393,163246,9.96375
2,32768,10,inf,2.5,4,537,4,3.77,1.9483,2.4657,2.7205,4.122,15.521,163725,9.99298
3,32768,10,inf,2.5,4,538,4,3.7547,2.4256,39.4523,3.0202,18.8039,67.9342,164242,10.0245
4,32768,10,inf,2.5,4,539,4,3.6981,2.8693,74.8443,6.1362,130.112,218.188,163889,10.003
5,32768,10,inf,2.5,4,540,4,3.7189,3.3062,466.472,7.3262,489.24,970.63,163546,9.98206
1,32768,10,inf,2.5,5,541,4,3.776,1.6371,1.6506,2.1481,1.3111,11.0034,163692,9.99097
2,32768,10,inf,2.5,5,542,4,3.7547,1.9561,11.3692,2.4909,3.6402,23.7589,164160,10.0195
3,32768,10,inf,2.5,5,543,4,4.1623,2.4237,20.0208,2.9997,16.2848,46.3773,163391,9.9726
4,32768,10,inf,2.5,5,544,4,3.7622,3.1208,90.6722,6.4204,113.799,218.35,163490,9.97864
5,32768,10,inf,2.5,5,545,4,3.769,3.603,435.271,6.8522,444.638,894.718,163641,9.98785
1,32768,10,inf,2.5,6,546,4,4.6636,1.587,4.3205,2.221,1.306,14.579,164184,10.021
2,32768,10,inf,2.5,6,547,4,3.7843,1.9478,2.6045,2.4019,3.5989,14.8193,163792,9.99707
3,32768,10,inf,2.5,6,548,4,3.6948,2.4599,40.1977,3.302,14.489,64.6288,163600,9.98535
4,32768,10,inf,2.5,6,549,4,3.7598,2.8507,95.1329,6.0619,97.2602,205.635,164314,10.0289
5,32768,10,inf,2.5,6,550,4,3.7861,3.3267,432.166,7.1773,393.899,840.933,163861,10.0013
1,32768,10,2,2.5,1,551,5,4.0195,1.3694,2.7919,2.214,51.7237,62.6106,163840,10
2,32768,10,2,2.5,1,552,5,3.6893,2.2947,4.4959,2.3453,162.331,175.635,164184,10.021
3,32768,10,2,2.5,1,553,5,3.609,2.2976,11.1286,3.0015,770.439,790.964,164463,10.038
4,32768,10,2,2.5,1,554,5,3.5863,3.0316,23.5697,6.247,3895.44,3932.44,163662,9.98914
5,32768,10,2,2.5,1,555,5,3.5905,3.4811,60.6572,7.1503,18268.4,18343.8,164288,10.0273
1,32768,10,2,2.5,2,556,5,3.7973,1.3904,3.8631,2.523,26.6564,38.7251,163196,9.96069
2,32768,10,2,2.5,2,557,5,3.6087,2.2423,4.8811,2.4988,89.6798,103.386,164384,10.0332
3,32768,10,2,2.5,2,558,5,3.956,2.3574,7.0789,3.0591,437.93,454.876,164044,10.0125
4,32768,10,2,2.5,2,559,5,3.681,2.7845,18.8994,6.6523,2470.9,2503.45,163495,9.97894
5,32768,10,2,2.5,2,560,5,3.6596,3.232,89.5661,6.913,12237.1,12341,164607,10.0468
1,32768,10,2,2.5,3,561,5,4.2138,1.3361,3.6842,2.2294,21.3751,33.345,163147,9.9577
2,32768,10,2,2.5,3,562,5,4.1595,1.8978,96.8515,3.0289,91.3016,197.743,163926,10.0052
3,32768,10,2,2.5,3,563,5,3.9805,2.3434,7.0548,3.0317,330.714,347.618,163863,10.0014
4,32768,10,2,2.5,3,564,5,3.6721,3.0719,18.99,6.2998,2024.56,2057.16,163919,10.0048
5,32768,10,2,2.5,3,565,5,3.6605,3.2533,48.4749,6.8596,9580.68,9643.49,163448,9.97607
1,32768,10,2,2.5,4,566,5,4.0654,1.3342,3.4324,2.1884,15.1207,26.6491,164114,10.0167
2,32768,10,2,2.5,4,567,5,3.7393,1.8857,3.283,2.8025,50.5685,62.7576,163548,9.98218
3,32768,10,2,2.5,4,568,5,3.6708,2.3783,15.1703,3.0613,245.85,270.673,163634,9.98743
4,32768,10,2,2.5,4,569,5,3.809,2.8819,28.2903,6.4116,1462.33,1504.29,163981,10.0086
5,32768,10,2,2.5,4,570,5,3.6934,3.5654,51.6843,6.9514,8071.86,8138.34,163662,9.98914
1,32768,10,2,2.5,5,571,5,3.826,1.3928,3.028,2.2637,14.7891,25.8268,163872,10.002
2,32768,10,2,2.5,5,572,5,3.7848,1.9553,4.6432,2.5183,42.7284,56.1587,163383,9.97211
3,32768,10,2,2.5,5,573,5,4.0013,2.4157,9.7207,3.5575,221.812,242.049,163344,9.96973
4,32768,10,2,2.5,5,574,5,3.7713,2.8697,23.9903,6.6434,1264.6,1302.44,164165,10.0198
5,32768,10,2,2.5,5,575,5,3.7802,3.572,55.0048,6.7825,6796.98,6866.69,163871,10.0019
1,32768,10,2,2.5,6,576,5,3.7217,1.3695,3.8424,2.1528,13.4678,25.0714,163351,9.97015
2,32768,10,2,2.5,6,577,5,3.7564,1.9265,20.755,3.0362,50.4668,80.436,163922,10.005
3,32768,10,2,2.5,6,578,5,4.0153,2.4335,10.1398,3.329,187.502,207.928,164275,10.0266
4,32768,10,2,2.5,6,579,5,3.7639,2.8703,16.9944,6.7153,1117.87,1148.8,163524,9.98071
5,32768,10,2,2.5,6,580,5,3.7672,3.3405,139.365,6.9013,6134.83,6288.78,163724,9.99292
1,1024,10,inf,2.5,1,581,0,0.1684,0.058,0.2069,0.0812,0.1776,0.7095,5229,10.2129
1,1024,100,inf,2.5,1,582,0,0.1567,0.0557,2.2145,0.0667,0.979,3.4909,50981,99.5723
1,2048,10,inf,2.5,1,583,0,0.3052,0.1057,0.1961,0.1484,0.3316,1.1159,10421,10.1768
1,2048,100,inf,2.5,1,584,0,0.3052,0.1048,4.9804,0.1368,0.9512,6.5058,102292,99.8945
1,4096,10,inf,2.5,1,585,0,0.5528,0.1785,0.2022,0.2286,0.5371,1.7623,20663,10.0894
1,4096,100,inf,2.5,1,586,0,0.4587,0.1777,6.7497,0.2068,1.8255,9.4818,205097,100.145
1,4096,1000,inf,2.5,1,587,0,0.4623,0.1665,116.532,0.1897,12.979,130.395,2047523,999.767
1,8192,10,inf,2.5,1,588,0,0.9837,0.3617,0.3534,0.4675,1.0806,3.3745,40922,9.99072
1,8192,100,inf,2.5,1,589,0,0.9233,0.3571,11.9536,0.3956,3.9328,17.691,408868,99.8213
1,8192,1000,inf,2.5,1,590,0,0.9303,0.3386,126.101,0.3794,32.799,160.672,4093517,999.394
1,16384,10,inf,2.5,1,591,0,2.2929,0.6869,1.325,0.92,2.3069,7.7682,81571,9.9574
1,16384,100,inf,2.5,1,592,0,1.9199,0.6502,7.7254,0.8691,8.1279,19.5426,818936,99.9678
1,16384,1000,inf,2.5,1,593,0,1.8482,0.6521,219.56,0.8,75.143,298.248,8190879,999.863
1,32768,10,inf,2.5,1,594,0,3.7787,1.5083,2.3545,2.5665,4.5839,15.2826,163241,9.96344
1,32768,100,inf,2.5,1,595,0,3.8799,1.3435,25.7874,1.7388,17.0746,50.2962,1636094,99.8593
1,32768,1000,inf,2.5,1,596,0,3.6744,1.3287,306.378,1.4816,161.981,475.525,16386495,1000.15
1,65536,10,inf,2.5,1,597,0,7.8724,2.7502,3.7764,5.5184,9.2076,30.1287,328421,10.0226
1,65536,100,inf,2.5,1,598,0,7.8985,2.6759,38.9639,4.0506,34.2229,88.7591,3279430,100.08
1,65536,1000,inf,2.5,1,599,0,7.3247,2.6496,406.554,3.2376,331.729,752.455,32765814,999.933
1,131072,10,inf,2.5,1,600,0,15.4324,5.3328,7.0595,11.4431,18.7955,59.9811,654342,9.98447
1,131072,100,inf,2.5,1,601,0,14.5396,5.6562,187.077,8.4184,70.9955,288.662,6554998,100.021
1,131072,1000,inf,2.5,1,602,0,14.6777,5.172,790.797,8.058,422.222,1242.93,65536113,1000
1,262144,10,inf,2.5,1,603,0,29.619,11.0748,17.4177,24.4939,37.7642,124.217,1314717,10.0305
1,262144,100,inf,2.5,1,604,0,29.485,10.3527,58.2136,20.0664,139.189,261.195,13108418,100.009
1,262144,1000,inf,2.5,1,605,0,29.243,10.7289,1171.31,18.3035,875.909,2109.4,131060564,999.913
1,524288,10,inf,2.5,1,606,0,59.0363,21.5588,20.6682,54.3467,76.1526,239.526,2623206,10.0067
1,524288,100,inf,2.5,1,607,0,58.4283,21.1056,89.5278,44.2597,282.286,503.793,26221932,100.029
1,524288,1000,inf,2.5,1,608,0,58.543,21.2266,2164.98,40.2004,1764.68,4057.44,262176231,1000.12
1,1048576,10,inf,2.5,1,609,0,119.586,45.4195,52.6878,154.762,156.045,549.163,5250464,10.0145
1,1048576,100,inf,2.5,1,610,0,116.772,63.284,198.519,117.589,565.194,1081.31,52418915,99.9811
1,1048576,1000,inf,2.5,1,611,0,116.49,62.7423,3619.25,99.3285,3548.44,7466.42,524290647,1000.01
1,32768,2,inf,2.5,1,612,1,3.6786,1.3102,2.0433,3.2464,7.0711,17.8509,32776,2.00049
1,32768,4,inf,2.5,1,613,1,3.8893,1.7795,1.791,2.5499,5.2174,15.7166,65948,4.02515
1,32768,8,inf,2.5,1,614,1,3.7584,2.3095,2.0711,2.2044,4.4929,15.3052,131431,8.02191
1,32768,16,inf,2.5,1,615,1,3.7876,1.4502,2.5285,2.1124,4.7486,15.0956,261931,15.987
1,32768,32,inf,2.5,1,616,1,3.8219,1.4524,4.4336,1.8774,6.5674,18.6342,525216,32.0566
1,32768,64,inf,2.5,1,617,1,3.7593,1.6279,6.9904,1.7442,15.4311,30.061,1047886,63.9579
1,32768,128,inf,2.5,1,618,1,3.8966,1.4442,18.8489,2.2233,17.8955,44.8102,2098263,128.068
1,32768,256,inf,2.5,1,619,1,3.7464,1.4224,44.7657,1.6301,46.1237,98.1543,4192722,255.903
1,32768,512,inf,2.5,1,620,1,3.8631,1.2985,157.253,1.5442,83.1629,247.589,8388673,512.004
1,32768,1024,inf,2.5,1,621,1,4.0177,1.3342,352.208,1.4983,156.136,515.667,16776496,1023.96
1,32768,2048,inf,2.5,1,622,1,4.2366,1.338,788.073,1.4408,299.659,1095.23,33557495,2048.19
1,32768,4096,inf,2.5,1,623,1,3.8098,1.3889,2382.33,1.8054,543.03,2932.85,67105377,4095.79
1,32768,10,inf,2.5,1,624,2,3.8122,1.6807,1.7846,2.1282,4.3775,14.2396,164361,10.0318
1,32768,10,5,2.5,1,625,2,4.0223,1.414,8.8553,2.1087,95.5567,112.461,162970,9.9469
1,32768,10,4.5,2.5,1,626,2,3.7602,1.4275,8.3479,2.144,92.7013,108.871,163598,9.98523
1,32768,10,4,2.5,1,627,2,4.0682,1.3004,8.8997,2.1885,98.3694,115.32,163720,9.99268
1,32768,10,3.5,2.5,1,628,2,4.1169,1.3018,7.6665,2.0638,88.1772,103.828,162579,9.92303
1,32768,10,3,2.5,1,629,2,3.6972,1.3324,11.2603,2.3096,87.0729,106.174,163963,10.0075
1,32768,10,2.5,2.5,1,630,2,3.7124,1.3385,8.225,2.2052,90.4032,106.376,163571,9.98358
1,32768,10,2,2.5,1,631,2,4.1902,1.3027,8.595,2.1268,48.4758,65.2183,164167,10.02
1,32768,10,inf,2.5,1,632,3,4.4141,1.3793,1.7624,2.0809,4.7805,14.9093,163788,9.99683
2,32768,10,inf,2.5,1,633,3,4.0334,2.4148,2.412,2.4918,14.4965,26.3889,164293,10.0276
3,32768,10,inf,2.5,1,634,3,3.7671,2.3611,45.6562,3.0874,60.5231,115.879,164172,10.0203
4,32768,10,inf,2.5,1,635,3,3.732,2.7817,92.2844,6.3258,391.006,496.653,163340,9.96948
5,32768,10,inf,2.5,1,636,3,3.7348,3.1666,458.052,6.8327,1285.78,1758.1,164098,10.0157
1,32768,10,inf,2.5,1,637,4,3.7951,1.4622,1.9575,2.2289,4.5677,14.485,164452,10.0374
2,32768,10,inf,2.5,1,638,4,3.891,1.9186,2.8786,2.3109,14.5276,26.0248,163678,9.99011
3,32768,10,inf,2.5,1,639,4,3.6596,2.3429,30.7688,3.0131,60.705,100.963,163401,9.97321
4,32768,10,inf,2.5,1,640,4,3.6623,2.778,84.4962,6.6459,389.257,487.385,162916,9.9436
5,32768,10,inf,2.5,1,641,4,3.6544,3.2348,446.99,7.1973,1287.73,1749.34,164255,10.0253
1,32768,10,inf,2.5,2,642,4,3.8317,1.4632,2.1705,2.3166,2.8192,13.0941,163932,10.0056
2,32768,10,inf,2.5,2,643,4,3.7426,2.0504,3.5274,2.5275,7.8261,20.1683,164046,10.0126
3,32768,10,inf,2.5,2,644,4,3.9486,2.3755,36.9094,3.3614,33.4919,80.5589,163765,9.99542
4,32768,10,inf,2.5,2,645,4,3.6133,2.8248,92.3799,6.1811,230.957,336.488,163970,10.0079
5,32768,10,inf,2.5,2,646,4,3.6619,3.2576,463.744,7.1425,845.312,1323.64,163637,9.98761
1,32768,10,inf,2.5,3,647,4,4.2083,1.3361,1.9023,2.2609,1.8638,12.0775,164156,10.0193
2,32768,10,inf,2.5,3,648,4,3.7101,2.0577,1.8969,2.3416,5.9482,16.435,163506,9.97961
3,32768,10,inf,2.5,3,649,4,4.3237,2.6523,34.522,3.1749,25.8277,70.9973,163652,9.98853
4,32768,10,inf,2.5,3,650,4,4.058,2.853,84.1693,6.1931,192.185,290.006,163694,9.99109
5,32768,10,inf,2.5,3,651,4,3.7695,3.3312,486.511,7.3209,663.847,1165.34,163749,9.99445
1,32768,10,inf,2.5,4,652,4,3.955,1.4962,1.9844,2.4584,1.4655,11.898,163265,9.9649
2,32768,10,inf,2.5,4,653,4,4.0737,1.9822,3.032,2.637,4.224,16.4225,163302,9.96716
3,32768,10,inf,2.5,4,654,4,4.0506,2.5076,33.7354,3.1017,19.0553,62.9269,163665,9.98932
4,32768,10,inf,2.5,4,655,4,3.7913,3.1717,92.0942,6.3068,133.36,239.539,164081,10.0147
5,32768,10,inf,2.5,4,656,4,3.7802,3.3211,436.34,7.3341,501.592,952.954,163938,10.006
1,32768,10,inf,2.5,5,657,4,4.68,1.5503,2.8926,2.516,1.7548,13.8755,164085,10.015
2,32768,10,inf,2.5,5,658,4,3.763,1.9271,2.1555,2.4988,3.7519,14.5772,164396,10.0339
3,32768,10,inf,2.5,5,659,4,4.0237,2.4204,32.3549,3.0585,16.3821,58.7252,164408,10.0347
4,32768,10,inf,2.5,5,660,4,3.7714,2.8832,94.3411,6.2544,114.042,221.869,164094,10.0155
5,32768,10,inf,2.5,5,661,4,4.039,3.3187,521.455,6.8727,449.354,985.611,164041,10.0123
1,32768,10,inf,2.5,6,662,4,4.0908,1.3691,2.0888,2.0944,1.2456,11.3701,164015,10.0107
2,32768,10,inf,2.5,6,663,4,3.7677,1.9436,2.7349,2.4181,3.4129,14.7841,163632,9.9873
3,32768,10,inf,2.5,6,664,4,3.7626,2.3996,35.0581,3.3683,14.1857,59.258,163217,9.96198
4,32768,10,inf,2.5,6,665,4,3.7798,2.8526,83.7176,6.2159,96.3632,193.481,164497,10.0401
5,32768,10,inf,2.5,6,666,4,3.7518,3.5627,466.732,7.0066,392.988,874.613,163684,9.99048
1,32768,10,2,2.5,1,667,5,3.7848,1.3719,2.5845,2.3161,52.2754,62.8234,163760,9.99512
2,32768,10,2,2.5,1,668,5,4.0232,1.8976,6.6365,2.3383,161.984,177.342,163938,10.006
3,32768,10,2,2.5,1,669,5,3.6127,2.4854,30.9904,3.3494,731.895,772.822,163042,9.95129
4,32768,10,2,2.5,1,670,5,3.8984,2.7149,112.859,6.4353,5096.78,5223.21,164529,10.0421
5,32768,10,2,2.5,1,671,5,3.5928,3.1462,77.1742,7.1415,18244.6,18336.1,163564,9.98315
1,32768,10,2,2.5,2,672,5,4.0464,1.3032,2.9,2.215,27.7506,38.7085,164294,10.0277
2,32768,10,2,2.5,2,673,5,4.0273,1.8946,28.1387,2.3871,85.42,122.344,164203,10.0222
3,32768,10,2,2.5,2,674,5,3.6512,2.348,15.5654,3.0841,435.763,460.903,163876,10.0022
4,32768,10,2,2.5,2,675,5,3.9811,2.7798,33.997,6.6156,2469.31,2517.52,163489,9.97858
5,32768,10,2,2.5,2,676,5,3.6873,3.2556,127.3,7.0363,12426.1,12567.9,163406,9.97351
1,32768,10,2,2.5,3,677,5,3.8743,1.4596,2.5172,2.3694,21.4155,32.14,164121,10.0172
2,32768,10,2,2.5,3,678,5,3.9258,1.9047,4.7319,2.4802,71.04,84.5598,163981,10.0086
3,32768,10,2,2.5,3,679,5,3.656,2.3508,10.3898,3.0948,328.749,348.735,163260,9.9646
4,32768,10,2,2.5,3,680,5,3.6962,2.7776,87.847,6.7375,2119.21,2220.81,164298,10.028
5,32768,10,2,2.5,3,681,5,3.6596,3.2329,55.4389,6.8986,10134.3,10204.1,163407,9.97357
1,32768,10,2,2.5,4,682,5,3.7278,1.3352,2.7548,2.3568,14.9592,25.6371,163902,10.0038
2,32768,10,2,2.5,4,683,5,3.7112,1.8847,8.1113,2.4302,48.0384,64.6642,163758,9.995
3,32768,10,2,2.5,4,684,5,3.7096,2.3703,12.8126,3.0609,247.557,270.047,163624,9.98682
4,32768,10,2,2.5,4,685,5,3.6939,2.8351,167.253,6.5762,1444.22,1625.14,163755,9.99481
5,32768,10,2,2.5,4,686,5,4.0139,3.2737,61.4396,7.2746,7436.5,7513.06,164299,10.028
1,32768,10,2,2.5,5,687,5,3.7468,1.4349,3.8192,2.2042,14.6082,26.3299,163176,9.95947
2,32768,10,2,2.5,5,688,5,3.7936,1.9358,4.915,2.8262,43.7278,57.6923,163514,9.9801
3,32768,10,2,2.5,5,689,5,3.7659,2.6848,14.8624,3.4216,210.653,235.925,164165,10.0198
4,32768,10,2,2.5,5,690,5,4.0219,2.8493,34.7002,6.3851,1232.99,1281.53,164105,10.0162
5,32768,10,2,2.5,5,691,5,3.7699,3.5859,182.181,6.8772,6834.59,7031.58,164162,10.0197
1,32768,10,2,2.5,6,692,5,4.6071,1.837,3.7134,2.5465,13.3714,26.5935,163865,10.0015
2,32768,10,2,2.5,6,693,5,3.7691,1.9449,3.9921,3.1494,38.4093,51.7696,163997,10.0096
3,32768,10,2,2.5,6,694,5,3.7565,2.4089,8.7573,3.1424,207.258,225.832,163663,9.9892
4,32768,10,2,2.5,6,695,5,4.0496,2.9199,82.8968,6.3133,1111.06,1207.82,162715,9.93134
5,32768,10,2,2.5,6,696,5,3.7597,3.3397,81.2652,7.2974,6169.53,6265.77,164186,10.0211
1,1024,10,inf,2.5,1,697,0,0.1679,0.057,0.1349,0.0813,0.1799,0.6387,5196,10.1484
1,1024,100,inf,2.5,1,698,0,0.1567,0.0557,2.4449,0.0663,0.7027,3.4439,50826,99.2695
1,2048,10,inf,2.5,1,699,0,0.3051,0.1057,0.2876,0.1512,0.3506,1.2303,10201,9.96191
1,2048,100,inf,2.5,1,700,0,0.3051,0.1053,4.103,0.1359,0.9373,5.6143,102145,99.751
1,4096,10,inf,2.5,1,701,0,0.685,0.18,0.2866,0.2309,0.5384,1.9864,20568,10.043
1,4096,100,inf,2.5,1,702,0,0.4595,0.1776,4.3892,0.2156,1.8096,7.1184,205164,100.178
1,4096,1000,inf,2.5,1,703,0,0.4661,0.1772,115.871,0.1906,13.2633,130.034,2047760,999.883
1,8192,10,inf,2.5,1,704,0,1.0151,0.3608,0.5298,0.4661,1.145,3.6424,40745,9.94751
1,8192,100,inf,2.5,1,705,0,0.9206,0.3589,6.4635,0.4012,3.8605,12.1266,409837,100.058
1,8192,1000,inf,2.5,1,706,0,0.9049,0.3371,117.632,0.3808,32.3349,151.716,4096081,1000.02
1,16384,10,inf,2.5,1,707,0,1.9575,0.6989,0.9169,0.9623,2.2145,7.0002,82157,10.0289
1,16384,100,inf,2.5,1,708,0,2.1607,0.7198,10.7998,1.1065,8.4244,23.4504,820065,100.106
1,16384,1000,inf,2.5,1,709,0,1.8198,0.6497,230.657,0.7522,73.3589,307.478,8193842,1000.22
1,32768,10,inf,2.5,1,710,0,4.0853,1.4021,2.1083,2.0438,4.6706,14.8022,164448,10.0371
1,32768,100,inf,2.5,1,711,0,3.8343,1.6419,8.0552,1.7878,16.8228,32.6526,1639926,100.093
1,32768,1000,inf,2.5,1,712,0,3.7351,1.6742,295.967,1.4535,158.709,462.04,16381939,999.874
1,65536,10,inf,2.5,1,713,0,7.7546,3.1792,3.3127,4.7902,9.6228,29.6534,327868,10.0057
1,65536,100,inf,2.5,1,714,0,7.4388,2.67,40.5296,3.6485,34.901,90.1189,3274410,99.9271
1,65536,1000,inf,2.5,1,715,0,7.5729,2.6185,480.536,3.3712,204.946,700.01,32771187,1000.1
1,131072,10,inf,2.5,1,716,0,15.4644,5.3635,6.9918,11.4968,18.9189,60.1827,656548,10.0181
1,131072,100,inf,2.5,1,717,0,14.6755,5.1761,83.8095,8.6591,68.5848,182.857,6552164,99.9781
1,131072,1000,inf,2.5,1,718,0,14.7766,5.1751,810.153,7.6085,414.615,1254.3,65545660,1000.15
1,262144,10,inf,2.5,1,719,0,29.9357,10.8981,14.9937,24.9716,37.3037,122.1,1311037,10.0024
1,262144,100,inf,2.5,1,720,0,29.5091,10.8572,134.489,20.1711,139.975,339.228,13113292,100.046
1,262144,1000,inf,2.5,1,721,0,29.1626,10.8416,1169.7,18.6389,864.002,2096.63,131079494,1000.06
1,524288,10,inf,2.5,1,722,0,60.9104,21.5718,20.204,61.581,76.0784,248.594,2626281,10.0185
1,524288,100,inf,2.5,1,723,0,59.5317,21.3881,107.544,45.7076,284.338,526.237,26224143,100.037
1,524288,1000,inf,2.5,1,724,0,58.8309,21.319,2424.01,40.7016,1766.67,4319.33,262154392,1000.04
1,1048576,10,inf,2.5,1,725,0,119.45,57.5959,62.3508,156.488,155.017,571.883,5245557,10.0051
1,1048576,100,inf,2.5,1,726,0,117.085,62.6533,188.833,119.868,570.416,1078.72,52427189,99.9969
1,1048576,1000,inf,2.5,1,727,0,118.99,63.1889,2211.39,102.658,3517.57,6033.87,524284399,999.993
1,32768,2,inf,2.5,1,728,1,4.1558,1.3121,1.7252,3.2608,7.1401,18.4427,32299,1.97137
1,32768,4,inf,2.5,1,729,1,3.8247,1.5439,1.7637,2.6504,5.4183,15.7696,65260,3.98315
1,32768,8,inf,2.5,1,730,1,3.8201,2.0039,2.1245,2.1723,4.3538,14.9991,130725,7.97882
1,32768,16,inf,2.5,1,731,1,4.1108,1.3431,4.5671,1.9975,5.0082,17.5073,263109,16.0589
