[CSV]host,iter,algo,n,avgDeg,alpha,T,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]gluten,3,HyperGen,100000000,1000,1,0.0,52924.1,50182521559,1003.65
[CSV]gluten,4,HyperGen,10000,10,0.6,0.0,30.6631,48965,9.793
[CSV]gluten,4,HyperGen,10000,10,0.6,0.0,19.0133,53561,10.7122
[CSV]gluten,4,HyperGen,21544,10,0.6,0.0,25.8659,119407,11.0849
[CSV]gluten,4,HyperGen,46415,10,0.6,0.0,21.1757,230106,9.91516
[CSV]gluten,4,HyperGen,100000,10,0.6,0.0,27.1023,638865,12.7773
[CSV]gluten,4,HyperGen,215443,10,0.6,0.0,49.439,1232604,11.4425
[CSV]gluten,4,HyperGen,464158,10,0.6,0.0,85.0241,2527243,10.8896
[CSV]gluten,4,HyperGen,1000000,10,0.6,0.0,178.165,6474900,12.9498
[CSV]gluten,4,HyperGen,2154434,10,0.6,0.0,359.188,10685546,9.91959
[CSV]gluten,4,HyperGen,4641588,10,0.6,0.0,760.911,24821035,10.6951
[CSV]gluten,4,HyperGen,10000000,10,0.6,0.0,1471.9,54880550,10.9761
[CSV]gluten,4,HyperGen,21544346,10,0.6,0.0,3105.29,108478391,10.0702
[CSV]gluten,4,HyperGen,46415888,10,0.6,0.0,6627.6,240516238,10.3635
[CSV]gluten,4,HyperGen,100000000,10,0.6,0.0,14266.4,501859874,10.0372
[CSV]gluten,4,HyperGen,10000,100,0.6,0.0,9.46203,465327,93.0654
[CSV]gluten,4,HyperGen,10000,100,0.6,0.0,8.64111,486474,97.2948
[CSV]gluten,4,HyperGen,21544,100,0.6,0.0,13.0807,1042548,96.7831
[CSV]gluten,4,HyperGen,46415,100,0.6,0.0,23.8582,2493429,107.441
[CSV]gluten,4,HyperGen,100000,100,0.6,0.0,38.1721,5412260,108.245
[CSV]gluten,4,HyperGen,215443,100,0.6,0.0,63.8161,11434395,106.148
[CSV]gluten,4,HyperGen,464158,100,0.6,0.0,140.436,24340732,104.881
[CSV]gluten,4,HyperGen,1000000,100,0.6,0.0,262.531,53885706,107.771
[CSV]gluten,4,HyperGen,2154434,100,0.6,0.0,487.62,111399573,103.414
[CSV]gluten,4,HyperGen,4641588,100,0.6,0.0,1035.82,237016011,102.127
[CSV]gluten,4,HyperGen,10000000,100,0.6,0.0,2213.57,505036141,101.007
[CSV]gluten,4,HyperGen,21544346,100,0.6,0.0,4850.19,1105821878,102.655
[CSV]gluten,4,HyperGen,46415888,100,0.6,0.0,10544.2,2367705395,102.021
[CSV]gluten,4,HyperGen,100000000,100,0.6,0.0,20833.3,5035937065,100.719
[CSV]gluten,4,HyperGen,21544,1000,0.6,0.0,49.0493,9913934,920.343
[CSV]gluten,4,HyperGen,46415,1000,0.6,0.0,56.0418,22442359,967.03
[CSV]gluten,4,HyperGen,100000,1000,0.6,0.0,70.6614,49440762,988.815
[CSV]gluten,4,HyperGen,215443,1000,0.6,0.0,139.156,111302373,1033.24
[CSV]gluten,4,HyperGen,464158,1000,0.6,0.0,289.734,240276476,1035.32
[CSV]gluten,4,HyperGen,1000000,1000,0.6,0.0,598.129,524620718,1049.24
[CSV]gluten,4,HyperGen,2154434,1000,0.6,0.0,1275.43,1123934062,1043.37
[CSV]gluten,4,HyperGen,4641588,1000,0.6,0.0,2752.82,2418816786,1042.24
[CSV]gluten,4,HyperGen,10000000,1000,0.6,0.0,5952.17,5206802293,1041.36
[CSV]gluten,4,HyperGen,21544346,1000,0.6,0.0,12612.8,11227905925,1042.31
[CSV]gluten,4,HyperGen,46415888,1000,0.6,0.0,26344.8,24239975520,1044.47
[CSV]gluten,4,HyperGen,100000000,1000,0.6,0.0,56686.1,51859072149,1037.18
[CSV]gluten,4,HyperGen,10000,10,1,0.0,23.1234,51095,10.219
[CSV]gluten,4,HyperGen,10000,10,1,0.0,22.6873,53925,10.785
[CSV]gluten,4,HyperGen,21544,10,1,0.0,9.27889,111479,10.349
[CSV]gluten,4,HyperGen,46415,10,1,0.0,13.8703,238307,10.2685
[CSV]gluten,4,HyperGen,100000,10,1,0.0,38.9873,514179,10.2836
[CSV]gluten,4,HyperGen,215443,10,1,0.0,34.1993,1086154,10.083
[CSV]gluten,4,HyperGen,464158,10,1,0.0,68.7394,2322236,10.0062
[CSV]gluten,4,HyperGen,1000000,10,1,0.0,152.284,5031334,10.0627
[CSV]gluten,4,HyperGen,2154434,10,1,0.0,335.69,10773104,10.0009
[CSV]gluten,4,HyperGen,4641588,10,1,0.0,703.504,23231835,10.0103
[CSV]gluten,4,HyperGen,10000000,10,1,0.0,1418.14,49992957,9.99859
[CSV]gluten,4,HyperGen,21544346,10,1,0.0,3015.62,107047320,9.93739
[CSV]gluten,4,HyperGen,46415888,10,1,0.0,6133.64,224386289,9.66851
[CSV]gluten,4,HyperGen,100000000,10,1,0.0,12988.6,458592310,9.17185
[CSV]gluten,4,HyperGen,10000,100,1,0.0,33.5679,550900,110.18
[CSV]gluten,4,HyperGen,10000,100,1,0.0,15.1995,514526,102.905
[CSV]gluten,4,HyperGen,21544,100,1,0.0,13.6015,1144749,106.271
[CSV]gluten,4,HyperGen,46415,100,1,0.0,20.6452,2409787,103.837
[CSV]gluten,4,HyperGen,100000,100,1,0.0,32.2285,5042532,100.851
[CSV]gluten,4,HyperGen,215443,100,1,0.0,52.4902,10962278,101.765
[CSV]gluten,4,HyperGen,464158,100,1,0.0,109.471,23681606,102.041
[CSV]gluten,4,HyperGen,1000000,100,1,0.0,218.65,50433299,100.867
[CSV]gluten,4,HyperGen,2154434,100,1,0.0,462.991,108413819,100.643
[CSV]gluten,4,HyperGen,4641588,100,1,0.0,943.184,233070685,100.427
[CSV]gluten,4,HyperGen,10000000,100,1,0.0,1931.29,501002097,100.2
[CSV]gluten,4,HyperGen,21544346,100,1,0.0,4357.54,1079585820,100.22
[CSV]gluten,4,HyperGen,46415888,100,1,0.0,9520.97,2323928049,100.135
[CSV]gluten,4,HyperGen,100000000,100,1,0.0,20776,4993606761,99.8721
[CSV]gluten,4,HyperGen,21544,1000,1,0.0,69.2935,10830792,1005.46
[CSV]gluten,4,HyperGen,46415,1000,1,0.0,74.583,23342050,1005.8
[CSV]gluten,4,HyperGen,100000,1000,1,0.0,89.7908,52602358,1052.05
[CSV]gluten,4,HyperGen,215443,1000,1,0.0,148.805,112201746,1041.59
[CSV]gluten,4,HyperGen,464158,1000,1,0.0,294.796,239165588,1030.54
[CSV]gluten,4,HyperGen,1000000,1000,1,0.0,572.682,515746218,1031.49
[CSV]gluten,4,HyperGen,2154434,1000,1,0.0,1193.3,1098594049,1019.84
[CSV]gluten,4,HyperGen,4641588,1000,1,0.0,2550.18,2355397940,1014.91
[CSV]gluten,4,HyperGen,10000000,1000,1,0.0,5482.27,5046812877,1009.36
[CSV]gluten,4,HyperGen,21544346,1000,1,0.0,11576.3,10841950600,1006.48
[CSV]gluten,4,HyperGen,46415888,1000,1,0.0,24893.7,23352489394,1006.23
[CSV]gluten,4,HyperGen,100000000,1000,1,0.0,52817.2,50149839482,1003
