host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
compute5,nkgen,1,0.0,2.2,2154434,1000,0,1062061337,522,231,126189
compute5,nkgen,1,0.0,2.2,4641588,1000,0,2272903680,1270,530,254499
compute5,nkgen,1,0.0,2.2,10000000,1000,0,5051149151,3001,1246,495213
compute5,nkgen,1,0.0,2.2,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.0,2.2,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.0,2.2,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.0,3.0,2154,10,0,10465,0,0,3
compute5,nkgen,1,0.0,3.0,4641,10,0,22083,0,0,7
compute5,nkgen,1,0.0,3.0,10000,10,0,49063,1,0,17
compute5,nkgen,1,0.0,3.0,21544,10,0,107875,4,1,34
compute5,nkgen,1,0.0,3.0,46415,10,0,232829,8,2,75
compute5,nkgen,1,0.0,3.0,100000,10,0,497694,19,6,167
compute5,nkgen,1,0.0,3.0,215443,10,0,1079395,42,15,378
compute5,nkgen,1,0.0,3.0,464158,10,0,2343744,95,33,703
compute5,nkgen,1,0.0,3.0,1000000,10,0,4995013,215,86,1281
compute5,nkgen,1,0.0,3.0,2154434,10,0,10750905,487,212,2839
compute5,nkgen,1,0.0,3.0,4641588,10,0,23195584,1194,485,6549
compute5,nkgen,1,0.0,3.0,10000000,10,0,50027392,2859,1150,15003
compute5,nkgen,1,0.0,3.0,21544346,10,0,107646231,6706,2547,30323
compute5,nkgen,1,0.0,3.0,46415888,10,0,231599404,15430,5524,68517
compute5,nkgen,1,0.0,3.0,100000000,10,0,500303736,35331,13021,156209
compute5,nkgen,1,0.0,3.0,2154,100,0,116077,0,0,17
compute5,nkgen,1,0.0,3.0,4641,100,0,240201,0,0,35
compute5,nkgen,1,0.0,3.0,10000,100,0,497391,1,0,77
compute5,nkgen,1,0.0,3.0,21544,100,0,1090204,4,1,167
compute5,nkgen,1,0.0,3.0,46415,100,0,2346394,9,3,353
compute5,nkgen,1,0.0,3.0,100000,100,0,4962850,19,7,752
compute5,nkgen,1,0.0,3.0,215443,100,0,10899059,44,15,1675
compute5,nkgen,1,0.0,3.0,464158,100,0,23187004,102,34,3622
compute5,nkgen,1,0.0,3.0,1000000,100,0,50492898,228,84,7572
compute5,nkgen,1,0.0,3.0,2154434,100,0,107783369,494,215,15463
compute5,nkgen,1,0.0,3.0,4641588,100,0,232561949,1199,484,24394
compute5,nkgen,1,0.0,3.0,10000000,100,0,499772305,2849,1185,47248
compute5,nkgen,1,0.0,3.0,21544346,100,0,1075336037,6767,2591,95143
compute5,nkgen,1,0.0,3.0,46415888,100,0,2318483322,15506,5789,203657
compute5,nkgen,1,0.0,3.0,100000000,100,0,4997326852,35317,13265,445294
compute5,nkgen,1,0.0,3.0,4641,1000,0,2163514,0,0,248
compute5,nkgen,1,0.0,3.0,10000,1000,0,4957784,1,0,577
compute5,nkgen,1,0.0,3.0,21544,1000,0,10692705,4,1,1254
compute5,nkgen,1,0.0,3.0,46415,1000,0,22980735,8,3,2714
compute5,nkgen,1,0.0,3.0,100000,1000,0,50056942,19,7,5844
compute5,nkgen,1,0.0,3.0,215443,1000,0,107561929,44,16,12598
compute5,nkgen,1,0.0,3.0,464158,1000,0,232496501,102,37,27651
compute5,nkgen,1,0.0,3.0,1000000,1000,0,498765956,230,89,58047
compute5,nkgen,1,0.0,3.0,2154434,1000,0,1073845575,557,248,122954
compute5,nkgen,1,0.0,3.0,4641588,1000,0,2322475704,1272,509,261125
compute5,nkgen,1,0.0,3.0,10000000,1000,0,4987444087,2995,1172,561852
compute5,nkgen,1,0.0,3.0,21544346,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.0,3.0,46415888,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.0,3.0,100000000,1000,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,2154,10,0,5043,0,1,195
compute5,nkgen,1,0.5,2.2,4641,10,0,12076,0,2,601
compute5,nkgen,1,0.5,2.2,10000,10,0,33049,1,6,1957
compute5,nkgen,1,0.5,2.2,21544,10,0,84782,4,12,5787
compute5,nkgen,1,0.5,2.2,46415,10,0,187635,9,30,17211
compute5,nkgen,1,0.5,2.2,100000,10,0,382136,19,58,50499
compute5,nkgen,1,0.5,2.2,215443,10,0,771132,44,154,161009
compute5,nkgen,1,0.5,2.2,464158,10,0,1812609,102,296,493135
compute5,nkgen,1,0.5,2.2,1000000,10,0,-1,-1,-1,-1
compute5,nkgen,1,0.5,2.2,2154434,10,0,-1,-1,-1,-1
