[CSV]algo,host,iter,seed,n,avgDeg,alpha,PLE,T,R,TimeTotal,TimePoints,TimePrepro,TimeEdges,GenNumEdge,GenAvgDeg
[CSV]hypergirgs,compute5,2,4760,2154434,100,0.6,2.2,0,25.7189,2001.02,148.877,288.872,1561.85,103678930,96.247
[CSV]hypergirgs,compute5,2,4770,4641588,100,0.6,2.2,0,27.3174,4363.8,335.027,621.827,3406.04,228966571,98.6587
[CSV]hypergirgs,compute5,2,4780,10000000,100,0.6,2.2,0,28.9074,9538.29,717.619,1353.35,7466.01,498357584,99.6715
[CSV]hypergirgs,compute5,2,4790,21544346,100,0.6,2.2,0,30.4901,20335.1,1540.87,2935.1,15856.6,1040564436,96.5974
[CSV]hypergirgs,compute5,2,4800,46415888,100,0.6,2.2,0,32.0667,44888,3334.58,6671.91,34876.7,2327116047,100.272
[CSV]hypergirgs,compute5,2,4810,100000000,100,0.6,2.2,0,33.6378,97687.8,7062.09,15289.6,75326.7,4951312903,99.0263
[CSV]hypergirgs,compute5,2,4820,21544,1000,0.6,2.2,0,10.4538,108.256,1.47614,2.75417,104.021,10193988,946.341
[CSV]hypergirgs,compute5,2,4830,46415,1000,0.6,2.2,0,12.309,231.586,2.98516,5.66991,222.927,21698840,934.993
[CSV]hypergirgs,compute5,2,4840,100000,1000,0.6,2.2,0,14.0941,523.732,6.48409,11.9538,505.289,48561993,971.24
[CSV]hypergirgs,compute5,2,4850,215443,1000,0.6,2.2,0,15.8305,1157.71,14.2771,26.7974,1116.63,106097635,984.925
[CSV]hypergirgs,compute5,2,4860,464158,1000,0.6,2.2,0,17.5312,2557.36,31.1934,61.2313,2464.93,231711694,998.417
[CSV]hypergirgs,compute5,2,4870,1000000,1000,0.6,2.2,0,19.2046,5406.07,67.6111,142.267,5195.92,488682630,977.365
[CSV]hypergirgs,compute5,2,4880,2154434,1000,0.6,2.2,0,20.8563,11878.3,148.718,302.454,11426.1,1060702225,984.669
[CSV]hypergirgs,compute5,2,4890,4641588,1000,0.6,2.2,0,22.4907,25815.7,332.953,635.49,24846.3,2260494795,974.018
[CSV]hypergirgs,compute5,2,4900,10000000,1000,0.6,2.2,0,24.1108,56851.1,719.183,1374.57,54756.1,4971957289,994.391
[CSV]hypergirgs,compute5,2,4910,21544346,1000,0.6,2.2,0,25.719,122097,1548.17,2902.47,117644,10676365843,991.106
[CSV]hypergirgs,compute5,2,4940,10000,10,1,3,0,15.683,3.84254,0.688065,1.48483,1.66717,50411,10.0822
[CSV]hypergirgs,compute5,2,4950,21544,10,1,3,0,17.2179,7.86432,1.37799,2.93256,3.55102,108232,10.0475
[CSV]hypergirgs,compute5,2,4960,46415,10,1,3,0,18.7527,16.831,2.98743,6.34758,7.49279,230285,9.92287
[CSV]hypergirgs,compute5,2,4970,100000,10,1,3,0,20.2913,35.9589,6.22625,13.6108,16.1188,495300,9.906
[CSV]hypergirgs,compute5,2,4980,215443,10,1,3,0,21.8265,75.6376,11.2063,29.1893,35.2376,1090280,10.1213
[CSV]hypergirgs,compute5,2,4990,464158,10,1,3,0,23.3616,159.786,23.4124,59.7583,76.6079,2323550,10.0119
[CSV]hypergirgs,compute5,2,5000,1000000,10,1,3,0,24.8968,347.325,50.9219,132.234,163.927,4997115,9.99423
[CSV]hypergirgs,compute5,2,5010,2154434,10,1,3,0,26.4319,754.765,112.499,286.397,354.437,10767157,9.99535
[CSV]hypergirgs,compute5,2,5020,4641588,10,1,3,0,27.9671,1645.3,256.324,621.393,766.717,23142072,9.97162
[CSV]hypergirgs,compute5,2,5030,10000000,10,1,3,0,29.5022,3533.85,547.266,1349.65,1635.67,49934167,9.98683
[CSV]hypergirgs,compute5,2,5040,21544346,10,1,3,0,31.0374,7673.08,1183.64,2936.91,3550.04,107615367,9.99013
[CSV]hypergirgs,compute5,2,5050,46415888,10,1,3,0,32.5725,16899.7,2531,6682.57,7681.24,231973346,9.99543
[CSV]hypergirgs,compute5,2,5060,100000000,10,1,3,0,34.1046,37013.9,5487.79,15231.3,16285.4,499910393,9.99821
[CSV]hypergirgs,compute5,2,5070,10000,100,1,3,0,11.0622,9.43592,0.697851,1.39687,7.33703,483452,96.6904
[CSV]hypergirgs,compute5,2,5080,21544,100,1,3,0,12.6063,21.3318,1.37983,2.74429,17.2031,1086474,100.861
[CSV]hypergirgs,compute5,2,5090,46415,100,1,3,0,14.1455,46.7263,2.96942,5.68947,38.0636,2330328,100.413
[CSV]hypergirgs,compute5,2,5100,100000,100,1,3,0,15.683,97.6749,6.44096,12.0318,79.1991,4973002,99.46
[CSV]hypergirgs,compute5,2,5110,215443,100,1,3,0,17.2191,219.378,13.9574,26.2119,179.205,11033046,102.422
[CSV]hypergirgs,compute5,2,5120,464158,100,1,3,0,18.7545,456.366,30.8835,62.6423,362.834,23061922,99.371
[CSV]hypergirgs,compute5,2,5130,1000000,100,1,3,0,20.2899,1016.21,65.2525,140.884,809.797,49890372,99.7807
[CSV]hypergirgs,compute5,2,5140,2154434,100,1,3,0,21.825,2178.24,121.27,302.207,1753.73,107466136,99.7628
[CSV]hypergirgs,compute5,2,5150,4641588,100,1,3,0,23.36,4460.62,261.264,634.259,3564.25,232645593,100.244
[CSV]hypergirgs,compute5,2,5160,10000000,100,1,3,0,24.8951,9492.28,550.93,1325.75,7614.36,499730165,99.946
[CSV]hypergirgs,compute5,2,5170,21544346,100,1,3,0,26.4301,21089.2,1184.22,2863.49,17039.2,1077932240,100.066
[CSV]hypergirgs,compute5,2,5180,46415888,100,1,3,0,27.9655,46377,2538.49,6292.39,37541.3,2319719394,99.9537
[CSV]hypergirgs,compute5,2,5190,100000000,100,1,3,0,29.5006,98740.5,5449.09,13799.3,79482.6,4997853630,99.9571
[CSV]hypergirgs,compute5,2,5200,21544,1000,1,3,0,7.93843,130.253,1.4648,2.54599,126.239,10679019,991.368
[CSV]hypergirgs,compute5,2,5210,46415,1000,1,3,0,9.50959,272.342,3.00114,5.58936,263.746,22966812,989.629
[CSV]hypergirgs,compute5,2,5220,100000,1000,1,3,0,11.0624,590.001,6.48541,11.8365,571.674,50049908,1001
[CSV]hypergirgs,compute5,2,5230,215443,1000,1,3,0,12.6062,1319.33,14.2171,25.7244,1279.38,105666043,980.919
[CSV]hypergirgs,compute5,2,5240,464158,1000,1,3,0,14.1456,2989.42,31.1227,60.4508,2897.84,232768280,1002.97
[CSV]hypergirgs,compute5,2,5250,1000000,1000,1,3,0,15.6828,6294.31,67.8095,134.369,6091.9,500356220,1000.71
[CSV]hypergirgs,compute5,2,5260,2154434,1000,1,3,0,17.2189,13909.5,148.966,306.234,13453.4,1079777101,1002.38
[CSV]hypergirgs,compute5,2,5270,4641588,1000,1,3,0,18.7545,28217,335.634,666.42,27213.9,2319329959,999.369
[CSV]hypergirgs,compute5,2,5280,10000000,1000,1,3,0,20.2899,62945.5,694.633,1441.06,60808.5,5000958618,1000.19
[CSV]hypergirgs,compute5,2,5290,21544346,1000,1,3,0,21.8251,136285,1270.32,3022.48,131990,10758881871,998.766
[CSV]hypergirgs,compute5,2,5320,10000,10,0.6,2.2,0.5,20.9825,32.7463,0.701833,11.7598,20.276,28558,5.7116
[CSV]hypergirgs,compute5,2,5330,21544,10,0.6,2.2,0.5,22.5176,62.1741,1.37359,15.244,45.5457,78258,7.26495
[CSV]hypergirgs,compute5,2,5340,46415,10,0.6,2.2,0.5,24.0526,120.584,2.98861,20.4041,97.1778,171770,7.40149
[CSV]hypergirgs,compute5,2,5350,100000,10,0.6,2.2,0.5,25.5877,243.405,6.50372,29.5266,207.357,352396,7.04792
[CSV]hypergirgs,compute5,2,5360,215443,10,0.6,2.2,0.5,27.1228,521.082,14.1086,47.4747,459.471,802508,7.44984
[CSV]hypergirgs,compute5,2,5370,464158,10,0.6,2.2,0.5,28.6578,1088.07,31.2335,84.7542,972.047,1771375,7.63264
[CSV]hypergirgs,compute5,2,5380,1000000,10,0.6,2.2,0.5,30.1929,2376.3,67.9001,170.888,2136.16,4168109,8.33622
[CSV]hypergirgs,compute5,2,5390,2154434,10,0.6,2.2,0.5,31.7279,5462.28,152.863,363.969,4944.36,9516132,8.834
[CSV]hypergirgs,compute5,2,5400,4641588,10,0.6,2.2,0.5,33.263,11726.3,336.033,766.297,10622.7,19136577,8.2457
[CSV]hypergirgs,compute5,2,5410,10000000,10,0.6,2.2,0.5,34.7981,24462.7,629.426,1604.99,22226.3,40588833,8.11777
[CSV]hypergirgs,compute5,2,5420,21544346,10,0.6,2.2,0.5,36.3331,53006.8,1275.68,3498.39,48229.3,92008520,8.54131
[CSV]hypergirgs,compute5,2,5430,46415888,10,0.6,2.2,0.5,37.8682,115411,2628.67,7706.63,105069,209156568,9.01228
[CSV]hypergirgs,compute5,2,5450,10000,100,0.6,2.2,0.5,16.3774,36.4078,0.69783,5.89411,29.8086,246624,49.3248
[CSV]hypergirgs,compute5,2,5460,21544,100,0.6,2.2,0.5,17.9124,84.3357,1.37701,8.52471,74.4264,637694,59.1992
[CSV]hypergirgs,compute5,2,5470,46415,100,0.6,2.2,0.5,19.4475,189.812,2.9895,13.2899,173.523,1429239,61.5852
[CSV]hypergirgs,compute5,2,5480,100000,100,0.6,2.2,0.5,20.9825,411.853,6.49896,22.1541,383.187,3068573,61.3715
[CSV]hypergirgs,compute5,2,5490,215443,100,0.6,2.2,0.5,22.5176,971.833,14.1283,40.5273,917.157,7449747,69.1575
[CSV]hypergirgs,compute5,2,5500,464158,100,0.6,2.2,0.5,24.0527,2223.15,31.3064,74.1837,2117.63,17541139,75.5826
[CSV]hypergirgs,compute5,2,5510,1000000,100,0.6,2.2,0.5,25.5877,4900.38,67.8901,151.531,4680.69,37809377,75.6188
[CSV]hypergirgs,compute5,2,5520,2154434,100,0.6,2.2,0.5,27.1228,11168.9,147.442,311.741,10707.9,86756632,80.5377
[CSV]hypergirgs,compute5,2,5530,4641588,100,0.6,2.2,0.5,28.6578,24751.1,335.898,658.564,23755.8,186409337,80.3214
[CSV]hypergirgs,compute5,2,5540,10000000,100,0.6,2.2,0.5,30.1929,54600.6,719.852,1395.16,52484.3,403721025,80.7442
[CSV]hypergirgs,compute5,2,5550,21544346,100,0.6,2.2,0.5,31.7279,122790,1535.81,3131.15,118120,902841606,83.8124
[CSV]hypergirgs,compute5,2,5580,21544,1000,0.6,2.2,0.5,13.3072,394.926,1.43285,4.98753,388.499,4470913,415.049
[CSV]hypergirgs,compute5,2,5590,46415,1000,0.6,2.2,0.5,14.8423,994.409,3.00224,8.87731,982.52,10783237,464.644
[CSV]hypergirgs,compute5,2,5600,100000,1000,0.6,2.2,0.5,16.3774,2426.39,6.65784,16.3902,2403.33,25446570,508.931
[CSV]hypergirgs,compute5,2,5610,215443,1000,0.6,2.2,0.5,17.9124,5908.27,14.2969,31.6839,5862.27,60530907,561.92
[CSV]hypergirgs,compute5,2,5620,464158,1000,0.6,2.2,0.5,19.4475,13973.8,31.3994,66.9945,13875.4,138414218,596.41
[CSV]hypergirgs,compute5,2,5630,1000000,1000,0.6,2.2,0.5,20.9825,32830,67.9893,149.256,32612.5,318285459,636.571
[CSV]hypergirgs,compute5,2,5640,2154434,1000,0.6,2.2,0.5,22.5176,76611.6,147.411,306.473,76156.2,733115784,680.565
[CSV]hypergirgs,compute5,2,5650,4641588,1000,0.6,2.2,0.5,24.0527,176340,335.835,655.147,175348,1636714908,705.239
[CSV]hypergirgs,compute5,2,5700,10000,10,1,3,0.5,16.5881,16.6093,0.684427,4.84241,11.0758,48039,9.6078
[CSV]hypergirgs,compute5,2,5710,21544,10,1,3,0.5,18.1231,33.1802,1.3857,7.81695,23.972,107157,9.94773
[CSV]hypergirgs,compute5,2,5720,46415,10,1,3,0.5,19.6582,64.5179,2.98011,11.4634,50.069,225490,9.71626
[CSV]hypergirgs,compute5,2,5730,100000,10,1,3,0.5,21.1933,138.165,5.4505,21.9355,110.751,490574,9.81148
[CSV]hypergirgs,compute5,2,5740,215443,10,1,3,0.5,22.7283,286.515,10.973,38.071,237.456,1064997,9.88658
[CSV]hypergirgs,compute5,2,5750,464158,10,1,3,0.5,24.2634,601.684,23.4203,69.81,508.433,2303514,9.92556
[CSV]hypergirgs,compute5,2,5760,1000000,10,1,3,0.5,25.7984,1321.96,51.13,144.811,1125.75,5005482,10.011
[CSV]hypergirgs,compute5,2,5770,2154434,10,1,3,0.5,27.3335,2836.36,111.658,305.305,2417.89,10807084,10.0324
[CSV]hypergirgs,compute5,2,5780,4641588,10,1,3,0.5,28.8686,6291.06,256.544,658.946,5374.67,23294912,10.0375
[CSV]hypergirgs,compute5,2,5790,10000000,10,1,3,0.5,30.4036,13307.6,549.889,1396.21,11360,49989577,9.99792
[CSV]hypergirgs,compute5,2,5800,21544346,10,1,3,0.5,31.9387,28787.3,1181.81,3119.83,24483.1,107625343,9.99105
[CSV]hypergirgs,compute5,2,5810,46415888,10,1,3,0.5,33.4737,61671.8,2543.51,7045.91,52077.3,232010082,9.99701
[CSV]hypergirgs,compute5,2,5820,100000000,10,1,3,0.5,35.0088,133569,5428.85,14915.9,113214,499846662,9.99693
[CSV]hypergirgs,compute5,2,5830,10000,100,1,3,0.5,11.9829,60.8484,0.696091,2.9717,57.1761,473345,94.669
[CSV]hypergirgs,compute5,2,5840,21544,100,1,3,0.5,13.518,137.01,1.368,5.04243,130.593,1057190,98.1424
[CSV]hypergirgs,compute5,2,5850,46415,100,1,3,0.5,15.053,304.934,2.98894,9.04428,292.892,2375502,102.359
[CSV]hypergirgs,compute5,2,5860,100000,100,1,3,0.5,16.5881,656.246,6.47152,16.395,633.369,5069747,101.395
[CSV]hypergirgs,compute5,2,5870,215443,100,1,3,0.5,18.1232,1396.34,14.2088,31.6498,1350.47,10703297,99.3608
[CSV]hypergirgs,compute5,2,5880,464158,100,1,3,0.5,19.6582,3042.01,30.9937,69.3254,2941.68,23174727,99.8571
[CSV]hypergirgs,compute5,2,5890,1000000,100,1,3,0.5,21.1933,6551.06,57.4719,149.261,6344.05,49785507,99.571
[CSV]hypergirgs,compute5,2,5900,2154434,100,1,3,0.5,22.7283,14283.8,116.319,297.813,13868.6,108160909,100.408
[CSV]hypergirgs,compute5,2,5910,4641588,100,1,3,0.5,24.2634,30764.3,257.531,628.666,29877.2,232059455,99.9914
[CSV]hypergirgs,compute5,2,5920,10000000,100,1,3,0.5,25.7984,66012,551.691,1333.4,64125.6,500287956,100.058
[CSV]hypergirgs,compute5,2,5930,21544346,100,1,3,0.5,27.3335,142133,1175.07,2882,138074,1077046541,99.9841
[CSV]hypergirgs,compute5,2,5960,21544,1000,1,3,0.5,8.91278,1022.93,1.46978,3.18797,1018.26,10075312,935.324
[CSV]hypergirgs,compute5,2,5970,46415,1000,1,3,0.5,10.4478,2415.02,3.08396,6.63358,2405.29,21896871,943.526
[CSV]hypergirgs,compute5,2,5980,100000,1000,1,3,0.5,11.9829,5663.96,6.63476,13.6617,5643.65,49435611,988.712
[CSV]hypergirgs,compute5,2,5990,215443,1000,1,3,0.5,13.518,12577.2,14.3674,30.1218,12532.7,106010080,984.113
[CSV]hypergirgs,compute5,2,6000,464158,1000,1,3,0.5,15.053,27791.2,31.4249,63.7535,27696,232021115,999.751
[CSV]hypergirgs,compute5,2,6010,1000000,1000,1,3,0.5,16.5881,60389.1,67.8499,145.483,60175.5,497777098,995.554
[CSV]hypergirgs,compute5,2,6020,2154434,1000,1,3,0.5,18.1232,131310,149.122,313.518,130845,1076849562,999.659
[CSV]hypergirgs,compute5,2,6080,10000,10,0.6,2.2,0.9,24.5068,68.2745,0.726171,18.4251,49.1105,19827,3.9654
[CSV]hypergirgs,compute5,2,6090,21544,10,0.6,2.2,0.9,26.0419,123.475,1.37882,21.603,100.479,35978,3.33996
[CSV]hypergirgs,compute5,2,6100,46415,10,0.6,2.2,0.9,27.5769,281.828,3.0048,29.5886,249.209,90694,3.90796
[CSV]hypergirgs,compute5,2,6110,100000,10,0.6,2.2,0.9,29.112,592.55,6.6645,42.283,543.568,222853,4.45706
[CSV]hypergirgs,compute5,2,6120,215443,10,0.6,2.2,0.9,30.6471,1208.25,14.2471,67.8219,1125.9,497211,4.61571
[CSV]hypergirgs,compute5,2,6130,464158,10,0.6,2.2,0.9,32.1821,2535.9,31.1432,127.325,2377.11,1290407,5.56021
[CSV]hypergirgs,compute5,2,6140,1000000,10,0.6,2.2,0.9,33.7172,5568.89,65.8754,252.834,5249.54,2963813,5.92763
[CSV]hypergirgs,compute5,2,6150,2154434,10,0.6,2.2,0.9,35.2522,11949.9,126.288,502.73,11318.6,6276404,5.8265
[CSV]hypergirgs,compute5,2,6160,4641588,10,0.6,2.2,0.9,36.7873,26102.4,273.722,1089.52,24736.7,14013195,6.0381
[CSV]hypergirgs,compute5,2,6170,10000000,10,0.6,2.2,0.9,38.3224,54640,564.536,2252.64,51818.6,31818982,6.3638
[CSV]hypergirgs,compute5,2,6180,21544346,10,0.6,2.2,0.9,39.8574,137852,1181.73,5277.98,131383,68642711,6.37223
[CSV]hypergirgs,compute5,2,6210,10000,100,0.6,2.2,0.9,19.9017,40.7148,0.706729,9.38613,30.6125,127402,25.4804
[CSV]hypergirgs,compute5,2,6220,21544,100,0.6,2.2,0.9,21.4367,86.1471,1.37782,12.8541,71.9041,305864,28.3944
[CSV]hypergirgs,compute5,2,6230,46415,100,0.6,2.2,0.9,22.9717,191.622,2.98982,18.1862,170.432,743018,32.0163
[CSV]hypergirgs,compute5,2,6240,100000,100,0.6,2.2,0.9,24.5068,430.344,6.52619,26.0778,397.724,1740797,34.8159
[CSV]hypergirgs,compute5,2,6250,215443,100,0.6,2.2,0.9,26.0419,969.251,14.1561,44.5146,910.545,4119147,38.2389
[CSV]hypergirgs,compute5,2,6260,464158,100,0.6,2.2,0.9,27.5769,2287.12,31.2544,81.4797,2174.35,9639367,41.5349
[CSV]hypergirgs,compute5,2,6270,1000000,100,0.6,2.2,0.9,29.112,5358.18,67.9112,165.872,5124.1,22853191,45.7064
[CSV]hypergirgs,compute5,2,6280,2154434,100,0.6,2.2,0.9,30.6471,12223.7,147.433,340.125,11734.2,51943726,48.2203
[CSV]hypergirgs,compute5,2,6290,4641588,100,0.6,2.2,0.9,32.1821,28337,335.747,724.814,27275.3,120523845,51.9322
[CSV]hypergirgs,compute5,2,6300,10000000,100,0.6,2.2,0.9,33.7172,65137.4,702.569,1548.45,62884.6,271690387,54.3381
[CSV]hypergirgs,compute5,2,6340,21544,1000,0.6,2.2,0.9,16.8315,264.348,1.46659,7.69135,255.182,2072449,192.392
[CSV]hypergirgs,compute5,2,6350,46415,1000,0.6,2.2,0.9,18.3666,702.159,2.99744,11.9404,687.205,5447212,234.718
[CSV]hypergirgs,compute5,2,6360,100000,1000,0.6,2.2,0.9,19.9017,1781.78,6.60291,20.7128,1754.45,13259740,265.195
[CSV]hypergirgs,compute5,2,6370,215443,1000,0.6,2.2,0.9,21.4367,4318.87,14.2893,39.1367,4265.42,30515443,283.281
[CSV]hypergirgs,compute5,2,6380,464158,1000,0.6,2.2,0.9,22.9718,10620.8,31.3978,73.8852,10515.5,72590728,312.785
[CSV]hypergirgs,compute5,2,6390,1000000,1000,0.6,2.2,0.9,24.5068,26463.6,68.0701,148.73,26246.5,179480123,358.96
[CSV]hypergirgs,compute5,2,6400,2154434,1000,0.6,2.2,0.9,26.0419,63633.7,147.839,305.991,63179.3,413623112,383.974
[CSV]hypergirgs,compute5,2,6410,4641588,1000,0.6,2.2,0.9,27.577,154748,335.784,649.2,153762,981191279,422.783
[CSV]hypergirgs,compute5,2,6460,10000,10,1,3,0.9,20.1124,24.3168,0.679715,7.8287,15.8017,30698,6.1396
[CSV]hypergirgs,compute5,2,6470,21544,10,1,3,0.9,21.6474,46.2237,1.13999,9.46019,35.6174,69498,6.45173
[CSV]hypergirgs,compute5,2,6480,46415,10,1,3,0.9,23.1825,94.8719,2.23107,13.9637,78.6694,158555,6.83206
[CSV]hypergirgs,compute5,2,6490,100000,10,1,3,0.9,24.7176,208.648,4.8139,21.9244,181.903,354912,7.09824
[CSV]hypergirgs,compute5,2,6500,215443,10,1,3,0.9,26.2526,447.139,10.3949,40.5019,396.227,789661,7.33058
[CSV]hypergirgs,compute5,2,6510,464158,10,1,3,0.9,27.7877,976.995,23.0888,76.3677,877.517,1747310,7.52894
[CSV]hypergirgs,compute5,2,6520,1000000,10,1,3,0.9,29.3227,2109.09,50.9342,161.189,1896.69,3855139,7.71028
[CSV]hypergirgs,compute5,2,6530,2154434,10,1,3,0.9,30.8578,4631.04,111.381,337.049,4181.11,8547937,7.9352
[CSV]hypergirgs,compute5,2,6540,4641588,10,1,3,0.9,32.3928,10095.7,257.047,720.919,9116.56,18813997,8.10671
[CSV]hypergirgs,compute5,2,6550,10000000,10,1,3,0.9,33.9279,21898,548.557,1544.65,19803,41216356,8.24327
[CSV]hypergirgs,compute5,2,6560,21544346,10,1,3,0.9,35.463,48606.1,1184.52,3346.12,44072.2,90517136,8.40287
[CSV]hypergirgs,compute5,2,6570,46415888,10,1,3,0.9,36.998,106563,2536.05,7476.74,96543.9,197964233,8.53002
[CSV]hypergirgs,compute5,2,6590,10000,100,1,3,0.9,15.5072,47.1436,0.688624,4.86109,41.5877,253166,50.6332
[CSV]hypergirgs,compute5,2,6600,21544,100,1,3,0.9,17.0422,108.629,1.37877,7.57772,99.6652,593017,55.0517
[CSV]hypergirgs,compute5,2,6610,46415,100,1,3,0.9,18.5773,252.382,2.99369,11.8211,237.559,1379385,59.437
[CSV]hypergirgs,compute5,2,6620,100000,100,1,3,0.9,20.1124,584.008,6.46988,20.0466,557.482,3168531,63.3706
[CSV]hypergirgs,compute5,2,6630,215443,100,1,3,0.9,21.6474,1335.27,11.7139,38.5591,1284.98,7135865,66.2436
[CSV]hypergirgs,compute5,2,6640,464158,100,1,3,0.9,23.1825,3033.6,23.7269,69.8662,2939.98,15956935,68.7565
[CSV]hypergirgs,compute5,2,6650,1000000,100,1,3,0.9,24.7176,6964.18,51.1482,146.071,6766.67,35678563,71.3571
[CSV]hypergirgs,compute5,2,6660,2154434,100,1,3,0.9,26.2526,15679.3,112.521,300.61,15264.5,78663346,73.0246
[CSV]hypergirgs,compute5,2,6670,4641588,100,1,3,0.9,27.7877,35798.1,256.794,643.093,34897.3,174742734,75.2944
[CSV]hypergirgs,compute5,2,6680,10000000,100,1,3,0.9,29.3227,81461,549.736,1369.37,79540.6,387466515,77.4933
[CSV]hypergirgs,compute5,2,6690,21544346,100,1,3,0.9,30.8578,184526,1171.73,2958.15,180394,854476884,79.3226
[CSV]hypergirgs,compute5,2,6720,21544,1000,1,3,0.9,12.4371,608.743,1.45006,4.52768,602.757,4572734,424.502
[CSV]hypergirgs,compute5,2,6730,46415,1000,1,3,0.9,13.9721,1532.84,3.0281,8.30362,1521.5,10774950,464.287
[CSV]hypergirgs,compute5,2,6740,100000,1000,1,3,0.9,15.5072,3862.65,6.64376,15.6501,3840.35,25939489,518.79
[CSV]hypergirgs,compute5,2,6750,215443,1000,1,3,0.9,17.0423,9301.69,14.4065,31.0534,9256.21,59863640,555.726
[CSV]hypergirgs,compute5,2,6760,464158,1000,1,3,0.9,18.5773,22035.9,31.4562,68.4963,21935.9,137116427,590.818
[CSV]hypergirgs,compute5,2,6770,1000000,1000,1,3,0.9,20.1124,51627.7,67.6361,149.728,51410.1,311417009,622.834
[CSV]hypergirgs,compute5,2,6780,2154434,1000,1,3,0.9,21.6474,120420,124.807,312.509,119981,706068465,655.456
[CSV]hypergirgs,compute5,3,6840,10000,10,0.6,2.2,0,19.2056,6.36468,0.72391,2.04909,3.58842,55569,11.1138
[CSV]hypergirgs,compute5,3,6850,21544,10,0.6,2.2,0,20.8558,12.5479,1.38664,3.66002,7.49434,107351,9.96574
[CSV]hypergirgs,compute5,3,6860,46415,10,0.6,2.2,0,22.4896,25.4923,2.958,7.2639,15.267,196395,8.46257
[CSV]hypergirgs,compute5,3,6870,100000,10,0.6,2.2,0,24.112,54.2589,6.46749,13.6928,34.0952,526281,10.5256
[CSV]hypergirgs,compute5,3,6880,215443,10,0.6,2.2,0,25.7171,115.823,13.9938,27.1099,74.7064,1075129,9.98064
[CSV]hypergirgs,compute5,3,6890,464158,10,0.6,2.2,0,27.3193,253.252,31.0016,60.0777,162.166,2570139,11.0744
[CSV]hypergirgs,compute5,3,6900,1000000,10,0.6,2.2,0,28.9054,604.013,67.5813,141.309,394.859,4809480,9.61896
[CSV]hypergirgs,compute5,3,6910,2154434,10,0.6,2.2,0,30.488,1303.86,148.254,311.866,842.075,10258482,9.52313
[CSV]hypergirgs,compute5,3,6920,4641588,10,0.6,2.2,0,32.0655,2802.59,335.888,688.284,1777.29,23724969,10.2228
[CSV]hypergirgs,compute5,3,6930,10000000,10,0.6,2.2,0,33.6363,6057.15,708.637,1507.83,3838.96,50321956,10.0644
[CSV]hypergirgs,compute5,3,6940,21544346,10,0.6,2.2,0,35.2051,12564.1,1324.17,3269.46,7967.53,106693515,9.90455
[CSV]hypergirgs,compute5,3,6950,46415888,10,0.6,2.2,0,36.7676,27767.5,2716.2,7361.01,17684.1,227839335,9.8173
[CSV]hypergirgs,compute5,3,6960,100000000,10,0.6,2.2,0,38.3262,59196.7,5622.26,16392.1,37170.3,502901699,10.058
[CSV]hypergirgs,compute5,3,6970,10000,100,0.6,2.2,0,14.0942,9.70207,0.751186,1.81904,7.1272,497542,99.5084
[CSV]hypergirgs,compute5,3,6980,21544,100,0.6,2.2,0,15.8307,20.4324,1.38452,3.27644,15.768,1133834,105.258
[CSV]hypergirgs,compute5,3,6990,46415,100,0.6,2.2,0,17.531,42.8968,3.0026,6.68423,33.2066,2266371,97.6568
[CSV]hypergirgs,compute5,3,7000,100000,100,0.6,2.2,0,19.2046,92.0971,6.45935,13.8041,71.8293,4959799,99.196
[CSV]hypergirgs,compute5,3,7010,215443,100,0.6,2.2,0,20.8564,200.078,13.9998,29.073,157.001,10674624,99.0946
[CSV]hypergirgs,compute5,3,7020,464158,100,0.6,2.2,0,22.4907,434.208,30.9058,62.4045,340.893,22769117,98.1093
[CSV]hypergirgs,compute5,3,7030,1000000,100,0.6,2.2,0,24.1109,967.9,68.0561,138.279,761.318,51960939,103.922
[CSV]hypergirgs,compute5,3,7040,2154434,100,0.6,2.2,0,25.7189,2013.42,149.219,291.361,1571.36,104415088,96.9304
[CSV]hypergirgs,compute5,3,7050,4641588,100,0.6,2.2,0,27.3174,4374.9,336.19,626.936,3410.89,228144217,98.3044
[CSV]hypergirgs,compute5,3,7060,10000000,100,0.6,2.2,0,28.9074,9616.62,720.735,1363.77,7530.84,505459324,101.092
[CSV]hypergirgs,compute5,3,7070,21544346,100,0.6,2.2,0,30.4901,20394.9,1547.35,2957,15888,1044208389,96.9357
[CSV]hypergirgs,compute5,3,7080,46415888,100,0.6,2.2,0,32.0667,45364.9,3348.04,6727.52,35284.3,2371182129,102.171
[CSV]hypergirgs,compute5,3,7090,100000000,100,0.6,2.2,0,33.6378,100338,7086.85,15397.4,77844.2,5169555219,103.391
[CSV]hypergirgs,compute5,3,7100,21544,1000,0.6,2.2,0,10.4538,106.049,1.48098,2.75847,101.804,9918448,920.762
[CSV]hypergirgs,compute5,3,7110,46415,1000,0.6,2.2,0,12.309,234.626,2.99,5.64282,225.99,21966833,946.54
[CSV]hypergirgs,compute5,3,7120,100000,1000,0.6,2.2,0,14.0941,517.224,6.49225,11.9986,498.727,47736201,954.724
[CSV]hypergirgs,compute5,3,7130,215443,1000,0.6,2.2,0,15.8305,1143.67,14.3022,26.8142,1102.54,104440227,969.539
[CSV]hypergirgs,compute5,3,7140,464158,1000,0.6,2.2,0,17.5312,2515.69,31.2032,61.2972,2423.19,225649439,972.296
