host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
compute5,nkbin,4,0.5,2.2,10000,1000,0,1684437,1,1,778
compute5,nkbin,4,0.5,2.2,21544,1000,0,4343727,3,2,1987
compute5,nkbin,4,0.5,2.2,46415,1000,0,10352024,7,4,4731
compute5,nkbin,4,0.5,2.2,100000,1000,0,24492355,17,10,11223
compute5,nkbin,4,0.5,2.2,215443,1000,0,59899863,38,23,27266
compute5,nkbin,4,0.5,2.2,464158,1000,0,138629725,89,53,63140
compute5,nkbin,4,0.5,2.2,1000000,1000,0,317496215,206,133,139180
compute5,nkbin,4,0.5,2.2,2154434,1000,0,727018502,483,292,314605
compute5,nkbin,4,0.5,2.2,4641588,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,2.2,10000000,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,2.2,21544346,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,2.2,46415888,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,2.2,100000000,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,2154,10,0,9714,0,0,11
compute5,nkbin,4,0.5,3.0,4641,10,0,21001,0,0,27
compute5,nkbin,4,0.5,3.0,10000,10,0,48109,1,0,66
compute5,nkbin,4,0.5,3.0,21544,10,0,106303,3,1,133
compute5,nkbin,4,0.5,3.0,46415,10,0,237856,7,4,288
compute5,nkbin,4,0.5,3.0,100000,10,0,491851,16,10,634
compute5,nkbin,4,0.5,3.0,215443,10,0,1079141,36,21,1522
compute5,nkbin,4,0.5,3.0,464158,10,0,2329315,85,47,3638
compute5,nkbin,4,0.5,3.0,1000000,10,0,5007826,195,105,6735
compute5,nkbin,4,0.5,3.0,2154434,10,0,10792989,461,255,15162
compute5,nkbin,4,0.5,3.0,4641588,10,0,23280622,1109,574,35526
compute5,nkbin,4,0.5,3.0,10000000,10,0,49992857,2686,1228,85041
compute5,nkbin,4,0.5,3.0,21544346,10,0,107663577,6342,2658,156095
compute5,nkbin,4,0.5,3.0,46415888,10,0,232068801,14683,6054,349560
compute5,nkbin,4,0.5,3.0,100000000,10,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,2154,100,0,94916,0,0,52
compute5,nkbin,4,0.5,3.0,4641,100,0,224925,0,0,128
compute5,nkbin,4,0.5,3.0,10000,100,0,504492,1,0,301
compute5,nkbin,4,0.5,3.0,21544,100,0,1114766,3,1,671
compute5,nkbin,4,0.5,3.0,46415,100,0,2304584,7,4,1369
compute5,nkbin,4,0.5,3.0,100000,100,0,5055831,17,10,2993
compute5,nkbin,4,0.5,3.0,215443,100,0,10649395,38,24,6558
compute5,nkbin,4,0.5,3.0,464158,100,0,23060003,90,58,15019
compute5,nkbin,4,0.5,3.0,1000000,100,0,49873931,198,123,29567
compute5,nkbin,4,0.5,3.0,2154434,100,0,107806485,465,276,62845
compute5,nkbin,4,0.5,3.0,4641588,100,0,231780389,1102,594,139833
compute5,nkbin,4,0.5,3.0,10000000,100,0,500892768,2674,1249,322614
compute5,nkbin,4,0.5,3.0,21544346,100,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,46415888,100,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,100000000,100,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,4641,1000,0,1801855,0,0,712
compute5,nkbin,4,0.5,3.0,10000,1000,0,4479858,1,0,1835
compute5,nkbin,4,0.5,3.0,21544,1000,0,10116312,3,2,4365
compute5,nkbin,4,0.5,3.0,46415,1000,0,22864179,7,4,9858
compute5,nkbin,4,0.5,3.0,100000,1000,0,49028117,17,10,21404
compute5,nkbin,4,0.5,3.0,215443,1000,0,106136302,38,22,47628
compute5,nkbin,4,0.5,3.0,464158,1000,0,229534614,89,56,108480
compute5,nkbin,4,0.5,3.0,1000000,1000,0,498136631,205,130,228093
compute5,nkbin,4,0.5,3.0,2154434,1000,0,1075782804,481,290,479675
compute5,nkbin,4,0.5,3.0,4641588,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,10000000,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,21544346,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,46415888,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.5,3.0,100000000,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,2.2,2154,10,0,3946,0,0,7
compute5,nkbin,4,0.9,2.2,4641,10,0,7296,0,0,18
compute5,nkbin,4,0.9,2.2,10000,10,0,19687,1,0,47
compute5,nkbin,4,0.9,2.2,21544,10,0,46824,3,1,94
compute5,nkbin,4,0.9,2.2,46415,10,0,94834,7,3,216
compute5,nkbin,4,0.9,2.2,100000,10,0,213530,17,8,522
compute5,nkbin,4,0.9,2.2,215443,10,0,479911,38,19,1289
compute5,nkbin,4,0.9,2.2,464158,10,0,1103415,89,47,3186
compute5,nkbin,4,0.9,2.2,1000000,10,0,2718480,205,112,6383
compute5,nkbin,4,0.9,2.2,2154434,10,0,6204305,467,264,15430
compute5,nkbin,4,0.9,2.2,4641588,10,0,13696122,1118,588,37380
compute5,nkbin,4,0.9,2.2,10000000,10,0,32194030,2679,1267,91729
compute5,nkbin,4,0.9,2.2,21544346,10,0,68639501,6335,2778,173954
compute5,nkbin,4,0.9,2.2,46415888,10,0,160882463,14650,6332,413903
compute5,nkbin,4,0.9,2.2,100000000,10,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,2.2,2154,100,0,17867,0,0,17
compute5,nkbin,4,0.9,2.2,4641,100,0,48370,0,0,45
compute5,nkbin,4,0.9,2.2,10000,100,0,129236,1,0,121
compute5,nkbin,4,0.9,2.2,21544,100,0,323160,3,1,274
compute5,nkbin,4,0.9,2.2,46415,100,0,722588,7,4,620
compute5,nkbin,4,0.9,2.2,100000,100,0,1797128,17,11,1531
compute5,nkbin,4,0.9,2.2,215443,100,0,4148868,38,23,3733
compute5,nkbin,4,0.9,2.2,464158,100,0,9399539,91,53,8923
compute5,nkbin,4,0.9,2.2,1000000,100,0,22428077,210,114,19557
compute5,nkbin,4,0.9,2.2,2154434,100,0,51011701,499,258,46099
compute5,nkbin,4,0.9,2.2,4641588,100,0,114867932,1178,567,109889
compute5,nkbin,4,0.9,2.2,10000000,100,0,274204291,2789,1305,267418
compute5,nkbin,4,0.9,2.2,21544346,100,0,626800732,6484,2843,568928
compute5,nkbin,4,0.9,2.2,46415888,100,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,2.2,100000000,100,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,2.2,4641,1000,0,325803,0,0,180
compute5,nkbin,4,0.9,2.2,10000,1000,0,828197,1,0,470
compute5,nkbin,4,0.9,2.2,21544,1000,0,2108048,3,2,1152
compute5,nkbin,4,0.9,2.2,46415,1000,0,5190560,7,4,2782
compute5,nkbin,4,0.9,2.2,100000,1000,0,12827500,17,10,6801
compute5,nkbin,4,0.9,2.2,215443,1000,0,31577731,38,23,17073
compute5,nkbin,4,0.9,2.2,464158,1000,0,75465972,89,52,42579
compute5,nkbin,4,0.9,2.2,1000000,1000,0,180546450,206,118,101124
compute5,nkbin,4,0.9,2.2,2154434,1000,0,420353433,476,267,239476
compute5,nkbin,4,0.9,2.2,4641588,1000,0,985224209,1165,581,585924
compute5,nkbin,4,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,2154,10,0,5842,0,0,10
compute5,nkbin,4,0.9,3.0,4641,10,0,14847,0,0,24
compute5,nkbin,4,0.9,3.0,10000,10,0,31507,1,0,60
compute5,nkbin,4,0.9,3.0,21544,10,0,70385,3,1,124
compute5,nkbin,4,0.9,3.0,46415,10,0,163241,7,3,278
compute5,nkbin,4,0.9,3.0,100000,10,0,354609,16,8,647
compute5,nkbin,4,0.9,3.0,215443,10,0,783569,36,19,1612
compute5,nkbin,4,0.9,3.0,464158,10,0,1754579,84,44,4083
compute5,nkbin,4,0.9,3.0,1000000,10,0,3877674,195,104,7688
compute5,nkbin,4,0.9,3.0,2154434,10,0,8548337,458,252,17903
compute5,nkbin,4,0.9,3.0,4641588,10,0,18819738,1112,574,43812
compute5,nkbin,4,0.9,3.0,10000000,10,0,41402481,2676,1215,109386
compute5,nkbin,4,0.9,3.0,21544346,10,0,90595552,6358,2588,204249
compute5,nkbin,4,0.9,3.0,46415888,10,0,198242005,14606,6008,464708
compute5,nkbin,4,0.9,3.0,100000000,10,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,2154,100,0,46541,0,0,33
compute5,nkbin,4,0.9,3.0,4641,100,0,107020,0,0,78
compute5,nkbin,4,0.9,3.0,10000,100,0,257358,1,0,197
compute5,nkbin,4,0.9,3.0,21544,100,0,607485,3,1,459
compute5,nkbin,4,0.9,3.0,46415,100,0,1374800,7,4,991
compute5,nkbin,4,0.9,3.0,100000,100,0,3119383,17,11,2257
compute5,nkbin,4,0.9,3.0,215443,100,0,7048770,37,26,5490
compute5,nkbin,4,0.9,3.0,464158,100,0,15900788,87,53,13745
compute5,nkbin,4,0.9,3.0,1000000,100,0,35396187,204,107,28122
compute5,nkbin,4,0.9,3.0,2154434,100,0,78862255,486,257,63189
compute5,nkbin,4,0.9,3.0,4641588,100,0,175312067,1112,574,148827
compute5,nkbin,4,0.9,3.0,10000000,100,0,387186596,2705,1243,362515
compute5,nkbin,4,0.9,3.0,21544346,100,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,46415888,100,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,100000000,100,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,4641,1000,0,729948,0,0,361
compute5,nkbin,4,0.9,3.0,10000,1000,0,1834635,1,0,951
compute5,nkbin,4,0.9,3.0,21544,1000,0,4579415,3,1,2460
compute5,nkbin,4,0.9,3.0,46415,1000,0,10897363,7,4,5649
compute5,nkbin,4,0.9,3.0,100000,1000,0,26111549,17,10,13305
compute5,nkbin,4,0.9,3.0,215443,1000,0,60021049,39,22,31521
compute5,nkbin,4,0.9,3.0,464158,1000,0,137994153,90,54,79031
compute5,nkbin,4,0.9,3.0,1000000,1000,0,313306181,205,126,174805
compute5,nkbin,4,0.9,3.0,2154434,1000,0,704675015,464,294,391643
compute5,nkbin,4,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
compute5,nkbin,4,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
