[CSV]host,iter,algo,n,avgDeg,alpha,T,R,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]thomas-desktop,1,Embedder,10000,10,0.6,0.5,20.9825,130.48,29244,5.8488
[CSV]thomas-desktop,1,Embedder,21544,10,0.6,0.5,22.5176,259.373,63651,5.90893
[CSV]thomas-desktop,1,Embedder,46415,10,0.6,0.5,24.0526,502.386,140479,6.05317
[CSV]thomas-desktop,1,Embedder,100000,10,0.6,0.5,25.5877,1006.68,290441,5.80882
[CSV]thomas-desktop,1,Embedder,215443,10,0.6,0.5,27.1228,2023.4,683848,6.3483
[CSV]thomas-desktop,1,Embedder,464158,10,0.6,0.5,28.6578,4254.37,1562548,6.73283
[CSV]thomas-desktop,1,Embedder,1000000,10,0.6,0.5,30.1929,9181.39,3743618,7.48724
[CSV]thomas-desktop,1,Embedder,2154434,10,0.6,0.5,31.7279,19560.1,8069110,7.4907
[CSV]thomas-desktop,1,Embedder,4641588,10,0.6,0.5,33.263,41937.8,17928983,7.72537
[CSV]thomas-desktop,1,Embedder,10000000,10,0.6,0.5,34.7981,128521,35630104,7.12602
[CSV]thomas-desktop,1,Embedder,10000,100,0.6,0.5,16.3774,125.706,199376,39.8752
[CSV]thomas-desktop,1,Embedder,10000,100,0.6,0.5,16.3774,122.624,189685,37.937
[CSV]thomas-desktop,1,Embedder,21544,100,0.6,0.5,17.9124,328.943,541509,50.2701
[CSV]thomas-desktop,1,Embedder,46415,100,0.6,0.5,19.4475,482.463,1053504,45.395
[CSV]thomas-desktop,1,Embedder,100000,100,0.6,0.5,20.9825,1062.73,2306189,46.1238
[CSV]thomas-desktop,1,Embedder,215443,100,0.6,0.5,22.5176,2666.76,5780396,53.6606
[CSV]thomas-desktop,1,Embedder,464158,100,0.6,0.5,24.0527,6286.17,13468316,58.0333
[CSV]thomas-desktop,1,Embedder,1000000,100,0.6,0.5,25.5877,14321.8,28597101,57.1942
[CSV]thomas-desktop,1,Embedder,2154434,100,0.6,0.5,27.1228,36686.5,70542622,65.486
[CSV]thomas-desktop,1,Embedder,4641588,100,0.6,0.5,28.6578,86645.7,158246296,68.1863
[CSV]thomas-desktop,1,Embedder,21544,1000,0.6,0.5,13.3072,1770.46,3939995,365.763
[CSV]thomas-desktop,1,Embedder,46415,1000,0.6,0.5,14.8423,4260.58,8794891,378.968
[CSV]thomas-desktop,1,Embedder,100000,1000,0.6,0.5,16.3774,11326.6,22314155,446.283
[CSV]thomas-desktop,1,Embedder,215443,1000,0.6,0.5,17.9124,28339.3,52663359,488.884
[CSV]thomas-desktop,1,Embedder,464158,1000,0.6,0.5,19.4475,37885.9,107296697,462.328
[CSV]thomas-desktop,1,Embedder,1000000,1000,0.6,0.5,20.9825,91049.2,248025426,496.051
[CSV]thomas-desktop,1,Embedder,2154434,1000,0.6,0.5,22.5176,219353,569921830,529.069
[CSV]thomas-desktop,1,Embedder,10000,10,1,0.5,16.5881,44.9749,43367,8.6734
[CSV]thomas-desktop,1,Embedder,10000,10,1,0.5,16.5881,46.0266,44981,8.9962
[CSV]thomas-desktop,1,Embedder,21544,10,1,0.5,18.1231,88.2314,85178,7.90735
[CSV]thomas-desktop,1,Embedder,46415,10,1,0.5,19.6582,186.764,189152,8.15047
[CSV]thomas-desktop,1,Embedder,100000,10,1,0.5,21.1933,393.726,421067,8.42134
[CSV]thomas-desktop,1,Embedder,215443,10,1,0.5,22.7283,834.224,915154,8.49556
[CSV]thomas-desktop,1,Embedder,464158,10,1,0.5,24.2634,1761.69,1994487,8.594
[CSV]thomas-desktop,1,Embedder,1000000,10,1,0.5,25.7984,3919.8,4313049,8.6261
[CSV]thomas-desktop,1,Embedder,2154434,10,1,0.5,27.3335,8930.02,9398205,8.72452
[CSV]thomas-desktop,1,Embedder,4641588,10,1,0.5,28.8686,20195,20542398,8.85145
[CSV]thomas-desktop,1,Embedder,10000000,10,1,0.5,30.4036,45226.8,44533487,8.9067
[CSV]thomas-desktop,1,Embedder,21544346,10,1,0.5,31.9387,94878.1,87590974,8.13123
[CSV]thomas-desktop,1,Embedder,46415888,10,1,0.5,33.4737,203847,190953692,8.22795
[CSV]thomas-desktop,1,Embedder,10000,100,1,0.5,11.9829,240.819,419470,83.894
[CSV]thomas-desktop,1,Embedder,10000,100,1,0.5,11.9829,228.85,402252,80.4504
[CSV]thomas-desktop,1,Embedder,21544,100,1,0.5,13.518,510.923,842715,78.232
