[CSV]algo,host,iter,seed,n,avgDeg,alpha,PLE,T,R,TimeTotal,TimePoints,TimePrepro,TimeEdges,GenNumEdge,GenAvgDeg
[CSV]hypergirgs,thomas-desktop,1,2550,46415,1000,0.6,2.2,0,12.309,203.444,2.74998,4.7989,195.89,22387562,964.669
[CSV]hypergirgs,thomas-desktop,1,2560,100000,1000,0.6,2.2,0,14.0941,441.75,5.72912,11.0406,424.976,49907837,998.157
[CSV]hypergirgs,thomas-desktop,1,2570,215443,1000,0.6,2.2,0,15.8305,968.265,13.0393,23.8991,931.321,108464152,1006.89
[CSV]hypergirgs,thomas-desktop,1,2580,464158,1000,0.6,2.2,0,17.5312,2072.14,27.5837,53.5235,1991.03,226239493,974.838
[CSV]hypergirgs,thomas-desktop,1,2590,1000000,1000,0.6,2.2,0,19.2046,4415.57,57.9216,120.571,4235.62,484477617,968.955
[CSV]hypergirgs,thomas-desktop,1,2600,2154434,1000,0.6,2.2,0,20.8563,9893.34,125.607,261.717,9501.15,1077716709,1000.46
[CSV]hypergirgs,thomas-desktop,1,2610,4641588,1000,0.6,2.2,0,27.9233,2995.71,298.089,494.893,2195.31,173573769,74.7907
[CSV]hypergirgs,thomas-desktop,1,2620,10000000,1000,0.6,2.2,0,28.1963,9387.69,626.897,1044.76,7699.07,705774925,141.155
[CSV]hypergirgs,thomas-desktop,1,2630,21544346,1000,0.6,2.2,0,37.5084,22007.8,1165.07,2976.21,17813.8,35113725,3.25967
[CSV]hypergirgs,thomas-desktop,1,2640,46415888,1000,0.6,2.2,0,32.665,30126.7,2890.66,5133.82,22044,1735099041,74.7632
[CSV]hypergirgs,thomas-desktop,1,2650,100000000,1000,0.6,2.2,0,37.9302,50904.3,5391.83,12021.3,33346,625404545,12.5081
[CSV]hypergirgs,thomas-desktop,1,2660,10000,10,1,3,0,15.683,3.43828,0.631881,1.33656,1.46598,49068,9.8136
[CSV]hypergirgs,thomas-desktop,1,2670,21544,10,1,3,0,17.2179,7.0228,1.45351,2.6737,2.89304,101007,9.37681
[CSV]hypergirgs,thomas-desktop,1,2680,46415,10,1,3,0,18.7527,15.1418,2.93776,5.30097,6.89978,240789,10.3755
[CSV]hypergirgs,thomas-desktop,1,2690,100000,10,1,3,0,20.2913,30.8782,6.39356,10.9582,13.5228,501597,10.0319
[CSV]hypergirgs,thomas-desktop,1,2700,215443,10,1,3,0,21.8265,68.824,11.2892,27.3471,30.1824,1065661,9.89274
[CSV]hypergirgs,thomas-desktop,1,2710,464158,10,1,3,0,23.3616,142.531,22.6845,52.3318,67.5093,2313169,9.96716
[CSV]hypergirgs,thomas-desktop,1,2720,1000000,10,1,3,0,24.8968,302.396,48.6057,111.171,141.196,5024271,10.0485
[CSV]hypergirgs,thomas-desktop,1,2730,2154434,10,1,3,0,26.4319,642.805,105.015,234.025,298.886,10834602,10.058
[CSV]hypergirgs,thomas-desktop,1,2740,4641588,10,1,3,0,27.9671,1388,252.149,492.582,635.831,23209222,10.0006
[CSV]hypergirgs,thomas-desktop,1,2750,10000000,10,1,3,0,29.5022,2945.52,537.763,1053.59,1338.35,49927978,9.9856
[CSV]hypergirgs,thomas-desktop,1,2760,21544346,10,1,3,0,31.0374,6325.85,1149.59,2272.71,2863.63,107523414,9.98159
[CSV]hypergirgs,thomas-desktop,1,2770,46415888,10,1,3,0,32.5725,13762.3,2444.31,5094.13,6166.29,231581021,9.97852
[CSV]hypergirgs,thomas-desktop,1,2780,100000000,10,1,3,0,34.1046,29431.2,5307.42,11029.2,12974.6,499427707,9.98855
[CSV]hypergirgs,thomas-desktop,1,2790,10000,100,1,3,0,11.0622,7.87556,0.672217,1.29096,5.90919,476449,95.2898
[CSV]hypergirgs,thomas-desktop,1,2800,21544,100,1,3,0,12.6063,17.9612,1.32312,2.70067,13.9345,1076803,99.9631
[CSV]hypergirgs,thomas-desktop,1,2810,46415,100,1,3,0,14.1455,37.9581,3.11916,5.39796,29.4362,2302398,99.2092
[CSV]hypergirgs,thomas-desktop,1,2820,100000,100,1,3,0,15.683,80.4198,5.78465,10.514,64.1164,4963242,99.2648
[CSV]hypergirgs,thomas-desktop,1,2830,215443,100,1,3,0,17.2191,172.374,12.588,23.3694,136.412,10682361,99.1665
[CSV]hypergirgs,thomas-desktop,1,2840,464158,100,1,3,0,18.7545,362.677,26.6268,53.2937,282.752,23167926,99.8278
[CSV]hypergirgs,thomas-desktop,1,2850,1000000,100,1,3,0,20.2899,788.476,55.5862,117.317,614.265,49928372,99.8567
[CSV]hypergirgs,thomas-desktop,1,2860,2154434,100,1,3,0,21.825,1701.1,108.371,259.126,1328.74,107754901,100.031
[CSV]hypergirgs,thomas-desktop,1,2870,4641588,100,1,3,0,23.36,3448.66,252.913,505.954,2682.51,232482361,100.174
[CSV]hypergirgs,thomas-desktop,1,2880,10000000,100,1,3,0,24.8951,7321.79,533.826,1036.25,5735.47,500446905,100.089
[CSV]hypergirgs,thomas-desktop,1,2890,21544346,100,1,3,0,26.4301,16199.5,1145.3,2206.2,12810.1,1077560282,100.032
[CSV]hypergirgs,thomas-desktop,1,2900,46415888,100,1,3,0,33.1566,14083.9,2464.72,5177.04,6383.17,172896692,7.44989
[CSV]hypergirgs,thomas-desktop,1,2910,100000000,100,1,3,0,33.4173,31256.9,5314.96,10950.7,14869.4,705166495,14.1033
[CSV]hypergirgs,thomas-desktop,1,2920,21544,1000,1,3,0,7.93843,113.82,1.33711,2.24255,110.237,10794477,1002.09
[CSV]hypergirgs,thomas-desktop,1,2930,46415,1000,1,3,0,9.50959,235.111,2.7341,4.97584,227.396,23180879,998.853
[CSV]hypergirgs,thomas-desktop,1,2940,100000,1000,1,3,0,11.0624,499.459,5.70761,12.3672,481.365,49780594,995.612
[CSV]hypergirgs,thomas-desktop,1,2950,215443,1000,1,3,0,12.6062,1125.45,12.8053,25.3265,1087.3,106830557,991.729
[CSV]hypergirgs,thomas-desktop,1,2960,464158,1000,1,3,0,14.1456,2520.17,27.5105,55.7027,2436.95,230988032,995.299
[CSV]hypergirgs,thomas-desktop,1,2970,1000000,1000,1,3,0,15.6828,5330.73,57.0843,118.108,5154.34,501919329,1003.84
[CSV]hypergirgs,thomas-desktop,1,2980,2154434,1000,1,3,0,17.2189,11742.1,125.728,250.096,11362.1,1077209236,999.993
[CSV]hypergirgs,thomas-desktop,1,2990,4641588,1000,1,3,0,23.944,2922.51,253.493,491.585,2170.05,173251356,74.6518
[CSV]hypergirgs,thomas-desktop,1,3000,10000000,1000,1,3,0,24.2081,9992.54,535.277,1044.97,8396.19,704586425,140.917
[CSV]hypergirgs,thomas-desktop,1,3010,21544346,1000,1,3,0,33.2939,7307.3,1141.5,2475.44,3659.65,34789854,3.2296
[CSV]hypergirgs,thomas-desktop,1,3020,46415888,1000,1,3,0,28.5492,29104,2465.75,4757.28,21789.2,1733246761,74.6833
[CSV]hypergirgs,thomas-desktop,1,3030,100000000,1000,1,3,0,33.7139,30795,5309.51,11087.1,14275.8,607818737,12.1564
[CSV]hypergirgs,thomas-desktop,1,3040,10000,10,0.6,2.2,0.5,20.9825,30.9454,0.640896,9.7161,20.5788,30497,6.0994
[CSV]hypergirgs,thomas-desktop,1,3050,21544,10,0.6,2.2,0.5,22.5176,57.1514,1.24341,11.9664,43.9256,94708,8.79205
[CSV]hypergirgs,thomas-desktop,1,3060,46415,10,0.6,2.2,0.5,24.0526,109.635,2.72119,16.6153,90.2846,163017,7.02432
[CSV]hypergirgs,thomas-desktop,1,3070,100000,10,0.6,2.2,0.5,25.5877,222.356,5.83287,24.7765,191.7,361492,7.22984
[CSV]hypergirgs,thomas-desktop,1,3080,215443,10,0.6,2.2,0.5,27.1228,460.535,12.9169,40.5245,407.038,798906,7.4164
[CSV]hypergirgs,thomas-desktop,1,3090,464158,10,0.6,2.2,0.5,28.6578,956.833,26.7483,72.2946,857.715,1785337,7.6928
[CSV]hypergirgs,thomas-desktop,1,3100,1000000,10,0.6,2.2,0.5,30.1929,2030.54,57.5764,143.9,1825.76,3774001,7.548
[CSV]hypergirgs,thomas-desktop,1,3110,2154434,10,0.6,2.2,0.5,31.7279,4819.59,135.948,306.308,4371.62,9379287,8.70696
