host,algo,iter,T,PLE,n,deg,time,edges,samplingTime,preprocessTime,totalTime
thomas-desktop,nkgen,4,0.9,2.2,46415888,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,100000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,2154,100,0,22483,0,0,132
thomas-desktop,nkgen,4,0.9,2.2,4641,100,0,54912,0,2,402
thomas-desktop,nkgen,4,0.9,2.2,10000,100,0,137528,1,4,1251
thomas-desktop,nkgen,4,0.9,2.2,21544,100,0,307401,3,8,3982
thomas-desktop,nkgen,4,0.9,2.2,46415,100,0,758721,6,23,12066
thomas-desktop,nkgen,4,0.9,2.2,100000,100,0,1801749,15,40,36339
thomas-desktop,nkgen,4,0.9,2.2,215443,100,0,4091389,36,108,114978
thomas-desktop,nkgen,4,0.9,2.2,464158,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,1000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,2154434,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,4641588,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,10000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,21544346,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,46415888,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,100000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,4641,1000,0,305585,0,2,572
thomas-desktop,nkgen,4,0.9,2.2,10000,1000,0,816925,1,4,1775
thomas-desktop,nkgen,4,0.9,2.2,21544,1000,0,2160288,3,8,5152
thomas-desktop,nkgen,4,0.9,2.2,46415,1000,0,5385951,7,20,16141
thomas-desktop,nkgen,4,0.9,2.2,100000,1000,0,13204430,16,41,46692
thomas-desktop,nkgen,4,0.9,2.2,215443,1000,0,31813443,36,103,147557
thomas-desktop,nkgen,4,0.9,2.2,464158,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,1000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,2154434,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,4641588,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,10000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,2.2,100000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,2154,10,0,6231,0,1,119
thomas-desktop,nkgen,4,0.9,3.0,4641,10,0,14320,0,1,374
thomas-desktop,nkgen,4,0.9,3.0,10000,10,0,30963,1,4,1187
thomas-desktop,nkgen,4,0.9,3.0,21544,10,0,69574,3,8,3743
thomas-desktop,nkgen,4,0.9,3.0,46415,10,0,163504,6,22,11616
thomas-desktop,nkgen,4,0.9,3.0,100000,10,0,354526,15,40,34151
thomas-desktop,nkgen,4,0.9,3.0,215443,10,0,782064,34,103,110331
thomas-desktop,nkgen,4,0.9,3.0,464158,10,0,1758918,74,218,340888
thomas-desktop,nkgen,4,0.9,3.0,1000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,2154434,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,4641588,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,10000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,21544346,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,46415888,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,100000000,10,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,2154,100,0,44194,0,1,150
thomas-desktop,nkgen,4,0.9,3.0,4641,100,0,112690,0,1,459
thomas-desktop,nkgen,4,0.9,3.0,10000,100,0,260790,1,4,1420
thomas-desktop,nkgen,4,0.9,3.0,21544,100,0,588019,3,8,4131
thomas-desktop,nkgen,4,0.9,3.0,46415,100,0,1381933,6,23,13387
thomas-desktop,nkgen,4,0.9,3.0,100000,100,0,3102144,16,41,40023
thomas-desktop,nkgen,4,0.9,3.0,215443,100,0,7065882,35,103,126412
thomas-desktop,nkgen,4,0.9,3.0,464158,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,1000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,2154434,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,4641588,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,10000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,21544346,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,46415888,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,100000000,100,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,4641,1000,0,730194,0,2,877
thomas-desktop,nkgen,4,0.9,3.0,10000,1000,0,1854420,1,4,2640
thomas-desktop,nkgen,4,0.9,3.0,21544,1000,0,4568117,3,8,7359
thomas-desktop,nkgen,4,0.9,3.0,46415,1000,0,10915277,6,22,21631
thomas-desktop,nkgen,4,0.9,3.0,100000,1000,0,25627857,16,40,59926
thomas-desktop,nkgen,4,0.9,3.0,215443,1000,0,60088939,36,105,179837
thomas-desktop,nkgen,4,0.9,3.0,464158,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,1000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,2154434,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,4641588,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,10000000,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,21544346,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,46415888,1000,0,-1,-1,-1,-1
thomas-desktop,nkgen,4,0.9,3.0,100000000,1000,0,-1,-1,-1,-1
