[CSV]host,iter,algo,n,avgDeg,alpha,T,TimeTotal,GenNumEdge,GenAvgDeg
[CSV]thomas-desktop,3,HyperGen,100000,10,1,0.0,71.5593,501689,10.0338
[CSV]thomas-desktop,3,HyperGen,215443,10,1,0.0,147.28,1097286,10.1863
[CSV]thomas-desktop,3,HyperGen,464158,10,1,0.0,313.481,2320598,9.99917
[CSV]thomas-desktop,3,HyperGen,1000000,10,1,0.0,687.856,5016411,10.0328
[CSV]thomas-desktop,3,HyperGen,2154434,10,1,0.0,1547.29,10748762,9.97827
[CSV]thomas-desktop,3,HyperGen,4641588,10,1,0.0,3145.04,23189636,9.99211
[CSV]thomas-desktop,3,HyperGen,10000000,10,1,0.0,6386.68,49926334,9.98527
[CSV]thomas-desktop,3,HyperGen,21544346,10,1,0.0,14668,107021067,9.93496
[CSV]thomas-desktop,3,HyperGen,46415888,10,1,0.0,31405.8,224351389,9.66701
[CSV]thomas-desktop,3,HyperGen,100000000,10,1,0.0,66605.7,458566401,9.17133
[CSV]thomas-desktop,3,HyperGen,10000,100,1,0.0,12.699,520746,104.149
[CSV]thomas-desktop,3,HyperGen,10000,100,1,0.0,11.8631,522478,104.496
[CSV]thomas-desktop,3,HyperGen,21544,100,1,0.0,24.1221,1096589,101.8
[CSV]thomas-desktop,3,HyperGen,46415,100,1,0.0,50.6941,2330560,100.423
[CSV]thomas-desktop,3,HyperGen,100000,100,1,0.0,108.173,5051319,101.026
